time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
17.669050,-0.0049,0.0083,0.0065,0.012
17.675161,-0.0191,-0.0157,-0.0030,0.025
17.694615,-0.0237,-0.0109,-0.0078,0.027
17.695269,0.0050,-0.0203,-0.0172,0.027
17.695442,-0.0092,-0.0106,-0.0075,0.016
17.695601,0.0290,0.0131,-0.0170,0.036
17.698939,0.0051,0.0272,-0.0121,0.030
17.704646,-0.0282,-0.0063,0.0070,0.030
17.708652,0.0148,0.0032,0.0164,0.022
17.713745,0.0004,-0.0111,-0.0264,0.029
17.718651,0.0051,0.0032,0.0070,0.009
17.723975,-0.0092,-0.0110,0.0070,0.016
17.729209,0.0004,0.0033,-0.0121,0.013
17.733521,0.0146,0.0175,0.0308,0.038
17.738857,-0.0235,-0.0066,0.0068,0.025
17.743879,-0.0139,-0.0159,-0.0170,0.027
17.749014,0.0051,-0.0111,-0.0121,0.017
17.753490,0.0098,-0.0063,-0.0168,0.020
17.758675,-0.0045,0.0079,0.0118,0.015
17.766735,-0.0377,0.0174,-0.0025,0.042
17.768965,-0.0185,0.0173,-0.0262,0.036
17.785007,-0.0088,-0.0113,0.0025,0.015
17.785660,0.0149,-0.0016,-0.0118,0.019
17.785865,-0.0090,0.0032,-0.0117,0.015
17.790879,0.0005,-0.0157,0.0027,0.016
17.793826,0.0148,0.0034,-0.0116,0.019
17.798795,-0.0092,0.0082,0.0122,0.017
17.803698,-0.0186,-0.0013,-0.0069,0.020
17.808897,-0.0042,-0.0062,-0.0021,0.008
17.813756,-0.0089,-0.0062,-0.0020,0.011
17.818671,-0.0088,-0.0110,-0.0068,0.016
17.823544,-0.0277,-0.0013,0.0075,0.029
17.828806,0.0010,0.0130,-0.0163,0.021
17.833498,0.0152,0.0034,0.0028,0.016
17.838735,0.0007,-0.0109,-0.0209,0.024
17.844135,-0.0088,-0.0060,0.0125,0.016
17.849045,-0.0088,-0.0011,0.0124,0.015
17.853563,0.0056,-0.0247,-0.0162,0.030
17.858388,0.0103,0.0040,0.0029,0.011
17.867266,-0.0088,-0.0103,0.0029,0.014
17.868624,-0.0231,-0.0196,0.0171,0.035
17.889584,-0.0229,-0.0004,0.0122,0.026
17.890207,-0.0131,-0.0004,0.0121,0.018
17.890466,-0.0130,0.0138,0.0120,0.022
17.890730,0.0061,-0.0005,-0.0071,0.009
17.893433,-0.0034,0.0090,-0.0023,0.010
17.898411,-0.0177,-0.0006,-0.0212,0.028
17.903447,-0.0082,0.0422,0.0074,0.044
17.908419,0.0156,-0.0057,-0.0021,0.017
17.913344,-0.0083,0.0279,-0.0164,0.033
17.918407,0.0059,-0.0056,-0.0067,0.011
17.923375,0.0107,0.0039,0.0028,0.012
17.928395,0.0201,-0.0104,0.0218,0.031
17.933346,-0.0086,-0.0007,0.0311,0.032
17.938438,-0.0132,-0.0149,0.0024,0.020
17.944920,0.0106,-0.0100,-0.0072,0.016
17.948724,0.0056,-0.0050,-0.0071,0.010
17.953150,0.0152,0.0092,-0.0260,0.032
17.958345,0.0056,0.0092,0.0074,0.013
17.967039,0.0055,-0.0005,-0.0164,0.017
17.968323,-0.0181,0.0044,-0.0115,0.022
17.984145,0.0151,0.0091,-0.0304,0.035
17.984743,0.0150,-0.0243,0.0078,0.030
17.984967,0.0006,-0.0146,-0.0065,0.016
18.000687,-0.0279,0.0139,0.0126,0.034
18.001495,0.0198,0.0091,-0.0018,0.022
18.001776,-0.0135,-0.0148,0.0030,0.020
18.003956,0.0057,-0.0005,-0.0160,0.017
18.008349,-0.0040,-0.0099,0.0078,0.013
18.013370,0.0055,-0.0051,0.0078,0.011
18.018163,0.0055,-0.0192,0.0077,0.021
18.023106,0.0008,0.0000,0.0171,0.017
18.028013,-0.0088,-0.0236,-0.0020,0.025
18.032999,0.0104,0.0098,-0.0067,0.016
18.038273,0.0007,-0.0092,0.0123,0.015
18.043346,-0.0040,-0.0044,0.0027,0.007
18.048239,0.0102,-0.0043,0.0074,0.013
18.052797,0.0054,-0.0090,-0.0116,0.016
18.058214,0.0195,0.0101,-0.0115,0.025
18.067731,0.0145,-0.0138,-0.0019,0.020
18.068486,0.0001,0.0101,-0.0019,0.010
18.087829,-0.0094,0.0148,0.0124,0.021
18.088426,0.0003,0.0004,0.0218,0.022
18.088656,0.0003,0.0003,-0.0164,0.016
18.088847,-0.0140,0.0004,0.0075,0.016
18.093314,-0.0092,0.0288,-0.0258,0.040
18.098773,-0.0186,0.0097,0.0171,0.027
18.103576,0.0053,-0.0141,0.0027,0.015
18.108055,0.0100,0.0144,-0.0068,0.019
18.113898,-0.0138,-0.0190,0.0075,0.025
18.117901,-0.0041,-0.0188,0.0074,0.021
18.123060,0.0292,0.0051,-0.0164,0.034
18.128454,-0.0184,-0.0090,0.0028,0.021
18.133361,-0.0040,-0.0042,-0.0020,0.006
18.139029,0.0101,0.0196,0.0265,0.034
18.143294,-0.0042,0.0099,-0.0165,0.020
18.147876,-0.0089,-0.0092,0.0074,0.015
18.152837,-0.0087,0.0145,0.0121,0.021
18.158507,0.0151,0.0096,0.0073,0.019
18.167483,0.0007,0.0047,0.0025,0.005
18.168674,-0.0231,-0.0096,-0.0118,0.028
18.186843,0.0057,0.0143,-0.0070,0.017
18.187443,-0.0038,0.0046,-0.0069,0.009
18.187672,0.0009,-0.0192,-0.0163,0.025
18.188089,-0.0038,-0.0143,0.0123,0.019
18.193370,-0.0132,-0.0047,-0.0068,0.016
18.198178,0.0154,-0.0284,0.0027,0.032
18.203082,0.0011,0.0003,-0.0115,0.012
18.208360,-0.0084,-0.0187,0.0171,0.027
18.212941,-0.0034,-0.0186,0.0122,0.023
18.217950,-0.0034,0.0195,0.0073,0.021
18.222915,0.0346,-0.0090,0.0073,0.036
18.229467,0.0010,0.0148,-0.0023,0.015
18.232859,0.0153,-0.0329,0.0025,0.036
18.237763,0.0010,-0.0183,0.0262,0.032
18.242790,0.0105,0.0103,0.0165,0.022
18.248387,0.0199,0.0102,0.0021,0.022
18.252595,-0.0040,-0.0041,-0.0122,0.013
18.257679,-0.0231,-0.0136,0.0022,0.027
18.262465,-0.0181,0.0007,0.0117,0.022
18.267629,0.0057,-0.0185,-0.0217,0.029
18.286451,-0.0228,-0.0041,0.0023,0.023
18.286971,0.0057,-0.0278,0.0165,0.033
18.287640,0.0010,-0.0133,-0.0074,0.015
18.287847,0.0009,0.0200,0.0069,0.021
18.295201,-0.0085,0.0056,-0.0121,0.016
18.300669,0.0105,-0.0181,-0.0215,0.030
18.302624,0.0057,0.0105,-0.0024,0.012
18.308216,0.0246,0.0295,-0.0356,0.052
18.312571,0.0054,-0.0135,-0.0258,0.030
18.317480,-0.0043,-0.0230,-0.0018,0.023
18.322467,0.0147,0.0057,-0.0113,0.019
18.328182,0.0144,-0.0038,-0.0112,0.019
18.332599,-0.0095,-0.0087,0.0031,0.013
18.337508,0.0143,-0.0038,-0.0112,0.019
18.342315,0.0094,-0.0133,-0.0206,0.026
18.347491,-0.0144,0.0011,0.0129,0.019
18.353457,-0.0049,0.0107,0.0270,0.029
18.357469,-0.0144,-0.0083,0.0078,0.018
18.362557,-0.0095,-0.0131,-0.0018,0.016
18.367916,0.0049,-0.0036,-0.0018,0.006
18.386668,0.0285,0.0011,-0.0160,0.033
18.387337,0.0044,-0.0131,-0.0301,0.033
18.387703,-0.0002,-0.0081,0.0129,0.015
18.387917,-0.0097,0.0110,-0.0157,0.022
18.394285,-0.0144,-0.0223,-0.0014,0.027
18.400593,-0.0143,-0.0173,-0.0156,0.027
18.402546,-0.0140,-0.0362,-0.0060,0.039
18.408012,0.0004,-0.0169,-0.0012,0.017
18.412945,-0.0043,0.0070,0.0036,0.009
18.417476,-0.0137,0.0022,0.0131,0.019
18.422713,0.0005,0.0069,0.0130,0.015
18.427476,-0.0089,0.0021,0.0081,0.012
18.432460,-0.0233,0.0163,-0.0110,0.030
18.437817,0.0197,-0.0029,-0.0156,0.025
18.442497,0.0101,0.0114,-0.0107,0.019
18.447827,0.0197,-0.0030,-0.0012,0.020
18.452488,0.0053,-0.0076,-0.0011,0.009
18.457365,0.0053,0.0019,0.0226,0.023
18.462351,-0.0042,-0.0172,0.0034,0.018
18.468681,-0.0042,0.0066,-0.0013,0.008
18.486486,-0.0041,-0.0219,0.0034,0.023
18.487157,0.0054,-0.0027,-0.0061,0.009
18.487384,0.0243,-0.0074,-0.0013,0.025
18.487577,0.0052,0.0070,0.0034,0.009
18.495314,-0.0043,0.0023,-0.0013,0.005
18.502282,-0.0185,0.0071,-0.0346,0.040
18.502944,-0.0040,-0.0072,0.0132,0.016
18.510012,0.0102,0.0024,-0.0106,0.015
18.512258,0.0053,0.0166,0.0037,0.018
18.518176,-0.0041,-0.0073,-0.0058,0.010
18.523107,-0.0373,-0.0025,-0.0105,0.039
18.528055,-0.0133,-0.0168,-0.0199,0.029
18.532154,-0.0036,-0.0024,0.0372,0.037
18.537215,0.0012,-0.0119,0.0037,0.013
18.542236,0.0013,0.0167,0.0274,0.032
18.548124,0.0061,-0.0071,0.0509,0.052
18.552316,0.0060,-0.0166,0.0172,0.025
18.557051,-0.0036,0.0167,0.0218,0.028
18.562117,-0.0035,0.0023,0.0169,0.017
18.568862,0.0061,-0.0072,0.0073,0.012
18.587623,0.0060,-0.0166,0.0167,0.024
18.588237,-0.0083,-0.0071,0.0213,0.024
18.588432,0.0013,0.0025,0.0069,0.007
18.588621,0.0012,-0.0213,0.0163,0.027
18.592023,0.0061,0.0073,-0.0123,0.016
18.596882,0.0012,-0.0117,-0.0170,0.021
18.602234,0.0013,0.0074,0.0022,0.008
18.616995,0.0011,-0.0070,0.0117,0.014
18.617817,0.0058,0.0026,0.0116,0.013
18.618147,-0.0038,0.0073,0.0067,0.011
18.622535,0.0152,0.0025,0.0067,0.017
18.627327,0.0008,0.0120,-0.0029,0.012
18.632187,-0.0183,-0.0023,0.0114,0.022
18.636985,-0.0039,-0.0023,0.0160,0.017
18.642185,0.0101,-0.0164,0.0017,0.019
18.647156,0.0100,0.0075,0.0206,0.024
18.651974,0.0051,0.0026,-0.0033,0.007
18.656878,-0.0093,0.0263,0.0110,0.030
18.662157,0.0001,-0.0214,0.0156,0.027
18.668448,-0.0141,-0.0022,0.0060,0.016
18.672656,0.0049,-0.0023,-0.0083,0.010
18.686545,0.0047,-0.0117,-0.0035,0.013
18.687666,0.0047,-0.0116,0.0108,0.017
18.687905,0.0236,-0.0021,-0.0130,0.027
18.696903,-0.0004,0.0074,0.0203,0.022
18.697594,0.0138,0.0168,0.0202,0.030
18.702022,-0.0006,0.0119,-0.0322,0.034
18.707237,-0.0007,-0.0168,-0.0462,0.049
18.712369,0.0041,-0.0309,-0.0553,0.064
18.716977,0.0325,-0.0023,-0.0359,0.048
18.721870,-0.0105,0.0073,0.0072,0.015
18.727541,-0.0199,-0.0069,0.0214,0.030
18.731923,0.0136,0.0122,0.0354,0.040
18.736795,-0.0054,0.0216,-0.0124,0.025
18.741700,-0.0006,0.0072,0.0210,0.022
18.746590,-0.0055,-0.0070,-0.0077,0.012
18.751769,-0.0245,0.0264,-0.0171,0.040
18.756784,-0.0103,0.0168,0.0258,0.032
18.761599,0.0088,-0.0356,0.0113,0.038
18.766645,-0.0007,0.0218,-0.0173,0.028
18.771726,0.0087,-0.0022,0.0113,0.014
18.777223,-0.0056,0.0120,-0.0220,0.026
18.783453,-0.0053,-0.0070,-0.0313,0.033
18.797476,0.0089,-0.0070,0.0022,0.012
18.798117,-0.0008,0.0215,0.0259,0.034
18.798382,-0.0150,0.0165,0.0162,0.028
18.802022,-0.0008,0.0021,0.0113,0.012
18.807149,0.0179,-0.0027,-0.0030,0.018
18.812291,0.0178,-0.0073,-0.0125,0.023
18.818305,-0.0060,0.0355,-0.0219,0.042
18.822747,0.0034,0.0066,-0.0407,0.041
18.827060,-0.0062,-0.0361,0.0024,0.037
18.832146,-0.0061,0.0164,-0.0071,0.019
18.836883,-0.0060,0.0068,0.0452,0.046
18.842304,-0.0012,0.0067,0.0353,0.036
18.848987,-0.0010,0.0018,-0.0172,0.017
18.851566,-0.0391,-0.0219,-0.0076,0.045
18.857339,-0.0008,0.0020,0.0020,0.003
18.861680,0.0181,-0.0075,0.0067,0.021
18.866490,-0.0058,-0.0075,0.0114,0.015
18.871743,0.0132,0.0116,-0.0124,0.022
18.878190,0.0179,-0.0218,0.0019,0.028
18.895852,-0.0201,0.0068,0.0114,0.024
18.896362,-0.0105,-0.0124,-0.0030,0.016
18.896519,-0.0008,-0.0123,-0.0077,0.015
18.896720,-0.0152,0.0021,0.0161,0.022
18.903629,-0.0152,0.0163,0.0065,0.023
18.911714,-0.0009,0.0163,0.0064,0.018
18.912266,-0.0152,0.0161,-0.0126,0.025
18.920081,0.0086,0.0112,-0.0172,0.022
18.922136,-0.0009,-0.0126,-0.0124,0.018
18.928392,-0.0105,-0.0268,-0.0217,0.036
18.932386,0.0181,0.0019,0.0164,0.025
18.936595,-0.0057,0.0113,-0.0027,0.013
18.941531,0.0039,-0.0078,0.0116,0.014
18.946603,-0.0008,0.0065,0.0067,0.009
18.951494,-0.0008,0.0111,0.0114,0.016
18.956663,0.0182,-0.0127,-0.0077,0.023
18.961669,-0.0056,-0.0221,0.0019,0.023
18.969971,-0.0056,-0.0030,-0.0124,0.014
18.971945,-0.0103,0.0019,-0.0075,0.013
18.989783,-0.0102,-0.0029,0.0210,0.024
18.990375,0.0088,0.0208,-0.0029,0.023
18.990572,0.0182,0.0207,-0.0076,0.029
18.990940,-0.0104,-0.0032,-0.0076,0.013
18.996403,-0.0151,-0.0033,0.0115,0.019
19.005025,-0.0104,-0.0128,-0.0313,0.035
19.006618,0.0039,-0.0174,-0.0026,0.018
19.012451,0.0134,0.0113,-0.0120,0.021
19.018854,0.0038,0.0111,-0.0024,0.012
19.021615,-0.0106,-0.0032,-0.0072,0.013
19.026272,-0.0105,-0.0222,-0.0024,0.025
19.031483,-0.0151,0.0113,-0.0023,0.019
19.036416,-0.0149,-0.0078,-0.0071,0.018
19.041309,0.0279,-0.0077,0.0120,0.031
19.046376,0.0275,0.0017,0.0119,0.030
19.051257,0.0037,0.0065,0.0118,0.014
19.056449,-0.0201,-0.0078,0.0164,0.027
19.061188,0.0036,0.0113,0.0163,0.020
19.069819,-0.0204,0.0065,-0.0076,0.023
19.071518,0.0036,0.0112,-0.0075,0.014
19.090285,-0.0060,-0.0031,0.0210,0.022
19.091083,-0.0058,0.0064,0.0019,0.009
19.091366,-0.0060,0.0111,0.0161,0.020
19.091611,0.0130,0.0063,0.0112,0.018
19.096447,-0.0204,0.0015,-0.0269,0.034
19.101112,0.0130,-0.0081,-0.0172,0.023
19.106459,0.0081,-0.0032,0.0210,0.023
19.111278,0.0080,0.0252,-0.0029,0.027
19.116432,-0.0063,0.0060,0.0066,0.011
19.121092,-0.0252,-0.0129,-0.0600,0.066
19.127060,0.0653,-0.0176,-0.0880,0.111
19.130961,-0.0542,-0.0649,-1.2601,1.263
19.136110,0.0181,0.0549,1.4950,1.496
19.141077,-0.1104,-0.0177,0.6041,0.614
19.146589,0.0572,0.0443,-0.5691,0.574
19.150981,-0.1618,-0.0846,0.0340,0.186
19.155981,0.1906,0.0351,-0.2749,0.336
19.161256,-0.1724,-0.0031,-0.5860,0.611
19.170090,0.1235,-0.0547,0.1881,0.232
19.170917,-0.0343,0.0073,0.4667,0.468
19.191610,0.0045,0.0072,-0.2210,0.221
19.192251,0.0241,0.0353,0.2082,0.213
19.192517,-0.0137,0.0348,-0.2066,0.210
19.192785,0.0341,-0.0034,-0.3189,0.321
19.196240,-0.0278,-0.0460,0.2631,0.269
19.200977,0.0342,0.0638,0.2277,0.239
19.206120,-0.0660,-0.0080,0.4300,0.435
19.210746,-0.0038,-0.0128,0.3504,0.351
19.216646,-0.0229,0.0107,0.0768,0.081
19.222170,-0.0137,-0.0132,-0.3844,0.385
19.225795,0.0620,-0.0083,-0.3432,0.349
19.230794,0.0230,0.0157,-0.3356,0.337
19.235771,0.0512,-0.0033,-0.1097,0.121
19.241498,-0.0202,-0.0223,0.2379,0.240
19.246370,0.0280,0.0062,0.2359,0.238
19.250620,-0.0193,0.0011,0.1865,0.187
19.255883,-0.0047,-0.0181,-0.0810,0.083
19.260809,-0.0190,0.0105,-0.0566,0.061
19.269866,-0.0050,0.0153,-0.1653,0.166
19.270620,0.0042,0.0010,-0.0025,0.005
19.291139,-0.0055,-0.0084,0.1827,0.183
19.291751,0.0231,-0.0178,0.0577,0.065
19.292493,0.0040,-0.0177,0.0383,0.042
19.292763,-0.0101,0.0013,-0.1378,0.138
19.296209,-0.0147,-0.0225,-0.1698,0.172
19.301700,0.0044,0.0157,-0.1067,0.108
19.309968,0.0139,0.0109,0.0461,0.049
19.310768,-0.0006,-0.0130,0.1407,0.141
19.317048,-0.0198,0.0014,0.1301,0.132
19.320768,-0.0196,0.0060,0.0910,0.093
19.326235,-0.0149,0.0107,-0.1045,0.106
19.330649,0.0138,-0.0132,-0.0751,0.077
19.335897,-0.0054,0.0153,-0.1077,0.109
19.341911,0.0088,0.0058,-0.0356,0.037
19.346237,0.0039,-0.0274,0.0454,0.053
19.350401,0.0040,-0.0034,0.0830,0.083
19.355456,-0.0007,0.0013,0.0634,0.063
19.360558,0.0088,0.0012,-0.0084,0.012
19.370722,-0.0008,0.0154,-0.0416,0.044
19.371390,0.0039,-0.0085,-0.0650,0.066
19.377363,-0.0009,0.0106,-0.0169,0.020
19.389438,-0.0104,-0.0226,0.0117,0.028
19.390172,0.0038,-0.0034,0.0258,0.026
19.390378,-0.0151,0.0013,0.0399,0.043
19.395895,0.0137,0.0155,-0.0412,0.046
19.400554,-0.0148,0.0060,-0.0029,0.016
19.405706,-0.0242,-0.0036,-0.0836,0.087
19.410517,0.0138,-0.0035,0.0026,0.014
19.415490,0.0138,0.0013,0.0216,0.026
19.420357,-0.0006,-0.0082,0.0262,0.027
19.425463,-0.0196,0.0203,0.0544,0.061
19.430389,-0.0052,0.0010,0.0065,0.008
19.435560,0.0041,0.0058,-0.0078,0.011
19.440617,0.0088,0.0056,-0.0457,0.047
19.445388,0.0135,-0.0038,-0.0121,0.019
19.450292,-0.0009,0.0010,-0.0452,0.045
19.455455,0.0276,0.0152,0.0501,0.059
19.460338,0.0084,0.0246,0.0212,0.034
19.465363,-0.0012,-0.0088,0.0495,0.050
19.471015,-0.0011,-0.0183,-0.0079,0.020
19.490741,-0.0010,-0.0038,-0.0506,0.051
19.491374,-0.0106,0.0057,-0.0359,0.038
19.491586,-0.0105,0.0056,-0.0641,0.065
19.491786,0.0133,-0.0088,-0.0256,0.030
19.495898,0.0084,0.0104,0.0411,0.043
19.501044,-0.0012,0.0055,0.0550,0.055
19.505733,-0.0153,0.0339,0.0593,0.070
19.511558,-0.0057,0.0002,0.0208,0.022
19.515609,-0.0105,0.0050,-0.0506,0.052
19.521134,-0.0011,0.0003,-0.0691,0.069
19.526616,0.0131,-0.0091,-0.0306,0.034
19.530778,0.0128,0.0004,-0.0066,0.014
19.535265,0.0079,0.0193,0.0410,0.046
19.540645,-0.0301,-0.0140,0.0881,0.094
19.545518,-0.0297,-0.0046,0.0209,0.037
19.550383,-0.0106,0.0192,-0.0268,0.035
19.555297,0.0085,-0.0142,-0.0693,0.071
19.560069,0.0036,-0.0141,-0.0212,0.026
19.565237,-0.0060,0.0004,0.0027,0.007
19.570797,-0.0059,0.0051,0.0549,0.055
19.590646,-0.0343,-0.0045,0.0307,0.046
19.591267,-0.0006,0.0005,0.0257,0.026
19.591491,-0.0148,-0.0043,-0.0315,0.035
19.591691,-0.0098,-0.0093,-0.0217,0.026
19.595964,-0.0097,0.0145,-0.0263,0.032
19.601085,0.0094,0.0097,-0.0071,0.015
19.605542,-0.0003,0.0001,0.0310,0.031
19.610252,-0.0145,0.0000,0.0450,0.047
19.616120,-0.0049,-0.0000,0.0351,0.035
19.621200,0.0095,-0.0049,-0.0032,0.011
19.626065,0.0047,-0.0239,-0.0127,0.027
19.630198,-0.0002,-0.0095,-0.0268,0.028
19.635116,-0.0049,-0.0095,-0.0171,0.020
19.640105,0.0142,-0.0046,-0.0264,0.030
19.645080,-0.0001,0.0144,0.0260,0.030
19.650732,0.0093,-0.0142,0.0021,0.017
19.655221,-0.0145,-0.0093,-0.0027,0.017
19.659974,0.0141,-0.0047,-0.0312,0.034
19.664872,0.0139,0.0095,-0.0167,0.024
19.671607,0.0280,-0.0095,-0.0213,0.036
19.690860,0.0183,-0.0236,0.0074,0.031
19.691462,-0.0009,0.0052,0.0406,0.041
19.691673,0.0038,-0.0138,0.0260,0.030
19.691873,-0.0056,-0.0091,0.0210,0.024
19.694760,0.0039,-0.0185,-0.0124,0.023
19.699814,0.0085,-0.0041,-0.0123,0.015
19.705176,0.0038,0.0102,-0.0074,0.013
19.710110,-0.0011,0.0292,-0.0216,0.036
19.715064,0.0084,0.0005,0.0071,0.011
19.720018,-0.0058,0.0099,0.0165,0.020
19.724921,0.0180,0.0099,0.0211,0.029
19.730054,-0.0248,0.0241,-0.0076,0.035
19.734971,-0.0056,0.0143,0.0257,0.030
19.740467,-0.0103,0.0094,0.0065,0.015
19.744945,0.0087,0.0140,-0.0125,0.021
19.751007,0.0039,-0.0051,0.0066,0.009
19.754647,0.0229,0.0045,-0.0125,0.026
19.759885,0.0132,0.0092,0.0019,0.016
19.765644,0.0084,-0.0052,-0.0171,0.020
19.771873,0.0130,-0.0052,0.0020,0.014
19.775296,0.0083,0.0091,-0.0027,0.013
19.791953,0.0034,0.0042,0.0020,0.006
19.792584,0.0129,-0.0005,0.0068,0.015
19.792795,0.0032,0.0137,-0.0218,0.026
19.795528,0.0031,0.0041,0.0021,0.006
19.799964,-0.0065,-0.0244,-0.0026,0.025
19.804806,-0.0019,0.0090,-0.0074,0.012
19.810485,-0.0065,-0.0006,-0.0073,0.010
19.815338,0.0125,-0.0006,0.0070,0.014
19.819774,-0.0066,0.0041,0.0164,0.018
19.825204,-0.0065,0.0183,0.0068,0.021
19.829912,-0.0018,0.0087,0.0068,0.011
19.835778,0.0124,-0.0152,-0.0218,0.029
19.841076,-0.0020,0.0087,0.0021,0.009
19.844657,0.0170,0.0039,0.0021,0.018
19.850218,-0.0070,0.0087,0.0116,0.016
19.854831,0.0120,-0.0151,0.0210,0.029
19.860675,0.0119,0.0325,-0.0029,0.035
19.865366,0.0119,-0.0154,-0.0124,0.023
19.872214,-0.0025,0.0322,-0.0218,0.039
19.875101,0.0118,0.0177,-0.0121,0.024
19.890442,-0.0119,0.0128,-0.0025,0.018
19.892333,0.0214,0.0080,0.0165,0.028
19.892601,-0.0025,-0.0016,0.0116,0.012
19.894731,0.0022,-0.0016,0.0305,0.031
19.899673,0.0069,0.0080,-0.0030,0.011
19.906024,0.0068,-0.0017,0.0255,0.026
19.913608,0.0211,-0.0112,-0.0174,0.030
19.914699,-0.0171,-0.0063,-0.0078,0.020
19.920384,0.0114,-0.0062,0.0065,0.015
19.924425,-0.0124,0.0270,0.0207,0.036
19.929465,-0.0122,0.0031,-0.0032,0.013
19.934499,0.0211,-0.0112,0.0063,0.025
19.939417,-0.0170,0.0174,-0.0080,0.026
19.944405,-0.0073,-0.0207,0.0158,0.027
19.949699,-0.0072,-0.0111,-0.0080,0.015
19.954602,-0.0119,0.0031,-0.0080,0.015
19.959757,0.0166,-0.0254,0.0016,0.030
19.964636,0.0259,-0.0203,-0.0032,0.033
19.969415,-0.0123,-0.0010,0.0016,0.012
19.974303,0.0020,0.0132,0.0064,0.015
19.979954,-0.0027,-0.0106,-0.0079,0.014
19.998562,-0.0312,-0.0153,0.0254,0.043
19.999162,-0.0216,-0.0057,-0.0081,0.024
19.999381,0.0166,-0.0104,-0.0033,0.020
19.999576,0.0069,0.0039,0.0157,0.018
20.004364,-0.0074,-0.0057,0.0109,0.014
20.010046,0.0069,0.0229,0.0108,0.026
20.014710,0.0021,0.0132,0.0012,0.013
20.020118,-0.0169,-0.0154,-0.0083,0.024
20.024704,0.0022,-0.0058,0.0060,0.009
20.029169,0.0022,-0.0009,-0.0083,0.009
20.035021,-0.0074,0.0085,0.0013,0.011
20.039402,-0.0121,0.0084,-0.0035,0.015
20.044311,-0.0026,-0.0011,0.0060,0.007
20.049077,-0.0073,0.0323,-0.0035,0.033
20.054330,-0.0119,-0.0107,-0.0272,0.032
20.060236,0.0026,-0.0249,0.0205,0.032
20.064302,0.0168,0.0038,0.0061,0.018
20.069460,0.0167,-0.0247,-0.0177,0.035
20.074594,-0.0071,-0.0055,0.0062,0.011
20.080579,-0.0023,-0.0054,-0.0081,0.010
20.098103,0.0120,-0.0055,0.0157,0.020
20.098563,0.0120,0.0088,0.0013,0.015
20.098819,-0.0024,0.0039,0.0060,0.008
20.098979,0.0119,0.0087,-0.0035,0.015
20.107136,0.0023,0.0039,-0.0082,0.009
20.112606,0.0117,0.0040,0.0156,0.020
20.114351,-0.0216,0.0087,0.0107,0.026
20.119482,-0.0167,-0.0150,0.0201,0.030
20.124888,-0.0166,-0.0102,0.0057,0.020
20.129151,0.0072,0.0183,0.0009,0.020
20.135359,0.0073,-0.0055,-0.0039,0.010
20.138962,0.0215,-0.0007,0.0057,0.022
20.145902,-0.0025,0.0089,-0.0039,0.010
20.148982,-0.0024,-0.0008,0.0009,0.003
20.154216,0.0118,0.0040,0.0104,0.016
20.159235,-0.0025,-0.0150,-0.0087,0.018
20.164971,0.0118,-0.0053,-0.0134,0.019
20.172565,-0.0167,-0.0101,-0.0132,0.024
20.174646,0.0023,-0.0052,-0.0036,0.007
20.191620,0.0022,0.0091,0.0106,0.014
20.192110,-0.0168,-0.0289,0.0105,0.035
20.192279,-0.0214,-0.0097,0.0010,0.024
20.194012,0.0120,-0.0049,-0.0180,0.022
20.198861,0.0166,-0.0191,0.0106,0.027
20.204139,-0.0168,0.0142,0.0200,0.030
20.209400,-0.0167,0.0045,0.0009,0.017
20.214367,-0.0023,0.0044,-0.0181,0.019
20.219107,0.0025,0.0044,0.0105,0.012
20.224335,-0.0116,0.0091,-0.0133,0.020
20.230089,-0.0020,-0.0100,-0.0370,0.038
20.234274,-0.0258,0.0091,0.0013,0.027
20.238979,0.0030,-0.0194,-0.0319,0.037
20.243860,-0.0065,0.0330,0.0016,0.034
20.248755,-0.0018,0.0279,0.0016,0.028
20.253745,0.0078,-0.0055,0.0016,0.010
20.259159,-0.0018,-0.0007,0.0205,0.021
20.263860,-0.0065,-0.0102,-0.0034,0.013
20.271978,0.0078,0.0183,0.0014,0.020
20.274306,0.0172,-0.0246,-0.0034,0.030
20.286759,-0.0208,-0.0053,0.0014,0.022
20.287242,0.0221,0.0042,-0.0081,0.024
20.289227,-0.0019,0.0042,0.0110,0.012
20.294716,-0.0209,-0.0101,0.0251,0.034
20.299028,-0.0112,-0.0052,-0.0131,0.018
20.303840,-0.0159,-0.0148,-0.0272,0.035
20.308727,0.0079,0.0043,-0.0080,0.012
20.313571,-0.0018,-0.0100,0.0158,0.019
20.318707,-0.0017,-0.0004,0.0014,0.002
20.324160,-0.0159,-0.0051,0.0109,0.020
20.328795,-0.0300,-0.0002,-0.0034,0.030
20.333663,-0.0013,-0.0240,0.0061,0.025
20.339912,-0.0012,-0.0001,-0.0034,0.004
20.343851,-0.0061,0.0142,0.0061,0.017
20.348571,-0.0156,-0.0144,-0.0082,0.023
20.353737,0.0034,-0.0191,-0.0129,0.023
20.358656,0.0177,0.0048,0.0110,0.021
20.363711,-0.0062,-0.0190,0.0014,0.020
20.371011,0.0080,0.0002,0.0014,0.008
20.376843,-0.0111,-0.0140,0.0109,0.021
20.388775,-0.0300,-0.0138,-0.0082,0.034
20.389339,-0.0014,0.0196,0.0013,0.020
20.389544,0.0226,0.0002,-0.0034,0.023
