time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19.772535,-0.0079,-0.0191,0.0163,0.026
19.777639,0.0064,-0.0143,-0.0028,0.016
19.783096,0.0017,-0.0047,0.0019,0.005
19.787498,0.0063,0.0096,0.0162,0.020
19.792897,-0.0128,-0.0095,0.0208,0.026
19.797273,-0.0127,-0.0094,-0.0126,0.020
19.802560,-0.0031,0.0239,0.0017,0.024
19.808918,-0.0031,-0.0095,0.0017,0.010
19.833101,0.0016,-0.0047,-0.0078,0.009
19.833719,-0.0031,-0.0236,-0.0077,0.025
19.834032,-0.0222,-0.0139,0.0398,0.048
19.834276,-0.0078,-0.0044,-0.0080,0.012
19.834517,-0.0125,0.0241,0.0206,0.034
19.837503,0.0115,-0.0188,-0.0081,0.023
19.842924,0.0113,-0.0137,0.0157,0.024
19.848571,-0.0031,0.0101,0.0013,0.011
19.853412,-0.0126,0.0005,0.0108,0.017
19.857894,0.0255,0.0053,0.0060,0.027
19.865046,-0.0175,0.0005,-0.0036,0.018
19.868108,-0.0220,0.0005,0.0202,0.030
19.872667,-0.0028,0.0052,0.0105,0.012
19.877654,-0.0077,0.0004,0.0057,0.010
19.882423,-0.0075,0.0241,0.0009,0.025
19.888025,0.0304,-0.0095,-0.0039,0.032
19.892324,0.0111,-0.0141,-0.0181,0.025
19.897274,0.0014,0.0287,-0.0037,0.029
19.902401,0.0015,0.0096,-0.0084,0.013
19.909797,0.0108,-0.0143,-0.0131,0.022
19.932472,0.0107,0.0049,0.0013,0.012
19.933157,0.0297,-0.0046,-0.0035,0.030
19.933443,0.0152,0.0191,-0.0129,0.028
19.933685,-0.0087,0.0095,-0.0033,0.013
19.933929,-0.0039,0.0142,0.0252,0.029
19.937176,-0.0087,-0.0191,-0.0035,0.021
19.943212,-0.0039,-0.0047,-0.0035,0.007
19.950916,-0.0277,0.0096,0.0203,0.036
19.952230,-0.0133,0.0000,0.0059,0.014
19.957155,-0.0132,-0.0000,-0.0037,0.014
19.962322,0.0154,0.0001,0.0011,0.015
19.966997,-0.0085,-0.0045,0.0011,0.010
19.971907,-0.0036,0.0193,0.0106,0.022
19.977467,-0.0321,0.0001,0.0057,0.033
19.982040,-0.0270,0.0095,0.0009,0.029
19.987055,-0.0172,-0.0001,-0.0228,0.029
19.992107,-0.0172,0.0047,0.0011,0.018
19.997224,-0.0122,-0.0048,-0.0179,0.022
20.002160,0.0069,-0.0285,0.0013,0.029
20.007787,0.0115,-0.0188,0.0060,0.023
20.012163,-0.0029,0.0099,-0.0083,0.013
20.017688,0.0018,0.0145,0.0060,0.016
20.038490,-0.0029,0.0239,0.0155,0.029
20.039024,0.0019,0.0141,-0.0274,0.031
20.039235,0.0019,-0.0002,0.0013,0.002
20.039416,0.0068,0.0046,-0.0034,0.009
20.042222,0.0067,-0.0001,-0.0129,0.015
20.047222,0.0115,-0.0144,-0.0176,0.025
20.052595,-0.0076,-0.0095,-0.0032,0.013
20.057231,0.0020,0.0000,0.0111,0.011
20.063392,-0.0170,-0.0094,0.0063,0.020
20.067573,-0.0025,-0.0094,-0.0128,0.016
20.072475,-0.0213,-0.0046,0.0111,0.024
20.076945,0.0027,0.0002,-0.0080,0.008
20.082008,-0.0163,0.0097,0.0063,0.020
20.086887,0.0267,0.0000,0.0062,0.027
20.091854,-0.0258,-0.0048,-0.0223,0.034
20.096785,-0.0160,0.0000,-0.0174,0.024
20.101807,-0.0015,0.0048,-0.0030,0.006
20.109880,-0.0158,-0.0048,0.0161,0.023
20.112045,0.0129,0.0095,-0.0031,0.016
20.132280,0.0080,0.0094,0.0064,0.014
20.133008,0.0033,-0.0050,-0.0126,0.014
20.133264,0.0080,-0.0098,-0.0410,0.043
20.133525,0.0127,0.0141,-0.0311,0.036
20.137278,0.0031,0.0045,-0.0024,0.006
20.142038,-0.0016,0.0187,0.0261,0.032
20.147827,-0.0159,-0.0147,0.0117,0.025
20.152407,0.0080,0.0138,0.0068,0.017
20.158567,-0.0063,-0.0195,0.0068,0.022
20.162151,-0.0063,-0.0051,0.0114,0.014
20.167117,0.0033,0.0044,0.0113,0.013
20.171772,0.0270,-0.0145,-0.0172,0.035
20.176914,-0.0159,0.0046,0.0066,0.018
20.181710,-0.0064,-0.0097,-0.0029,0.012
20.186814,0.0077,-0.0144,0.0304,0.034
20.192145,0.0076,0.0048,0.0443,0.045
20.196947,0.0075,0.0094,0.0060,0.013
20.202152,-0.0022,-0.0049,-0.0083,0.010
20.209890,-0.0117,0.0141,-0.0130,0.022
20.211751,-0.0116,0.0045,0.0156,0.020
20.231201,0.0075,0.0092,0.0250,0.028
20.231897,-0.0117,-0.0099,0.0105,0.019
20.232195,-0.0161,0.0093,-0.0181,0.026
20.232398,-0.0018,-0.0193,0.0153,0.025
20.236566,-0.0066,-0.0144,-0.0038,0.016
20.241405,-0.0066,-0.0239,0.0295,0.039
20.247872,-0.0115,-0.0048,-0.0040,0.013
20.251483,0.0170,-0.0001,-0.0135,0.022
20.256674,-0.0022,-0.0095,-0.0133,0.017
20.261593,0.0072,0.0001,0.0058,0.009
20.266623,-0.0024,0.0142,0.0295,0.033
20.271324,-0.0262,-0.0144,-0.0135,0.033
20.276535,0.0072,-0.0048,0.0388,0.040
20.281511,-0.0025,-0.0048,-0.0137,0.015
20.286634,0.0116,0.0049,-0.0421,0.044
20.291769,0.0210,-0.0000,-0.0370,0.043
20.296599,-0.0078,-0.0000,-0.0510,0.052
20.301505,-0.0124,0.0047,-0.0458,0.048
20.310126,-0.0028,0.0047,-0.0122,0.013
20.311867,-0.0122,-0.0095,-0.0073,0.017
20.333869,0.0069,0.0001,0.0355,0.036
20.334718,-0.0168,-0.0000,0.0115,0.020
20.334994,-0.0023,0.0143,0.0114,0.018
20.335239,-0.0118,0.0142,-0.0030,0.019
20.337290,0.0119,0.0141,-0.0030,0.019
20.341485,-0.0024,-0.0097,-0.0172,0.020
20.347317,-0.0071,-0.0049,-0.0170,0.019
20.351610,-0.0164,0.0094,-0.0264,0.032
20.359602,0.0027,0.0283,-0.0262,0.039
20.361709,-0.0022,0.0138,0.0215,0.026
20.367270,-0.0023,0.0279,-0.0071,0.029
20.371306,-0.0260,0.0039,0.0072,0.027
20.376644,0.0120,-0.0200,0.0261,0.035
20.382031,-0.0023,0.0182,0.0021,0.018
20.386960,-0.0213,0.0037,0.0116,0.025
20.391537,0.0217,-0.0059,0.0020,0.023
20.396580,-0.0164,-0.0058,-0.0122,0.021
20.401788,0.0170,0.0087,0.0021,0.019
20.410993,0.0074,-0.0056,-0.0169,0.019
20.411721,-0.0116,-0.0245,-0.0215,0.035
20.431813,0.0122,0.0090,0.0119,0.019
20.432527,0.0216,-0.0006,-0.0119,0.025
20.432686,-0.0117,0.0042,0.0261,0.029
20.432887,0.0025,-0.0148,-0.0026,0.015
20.436602,-0.0212,-0.0051,0.0117,0.025
20.441769,-0.0115,0.0092,-0.0074,0.016
20.446686,0.0074,0.0138,0.0069,0.017
20.451269,0.0169,-0.0006,-0.0121,0.021
20.457104,-0.0022,0.0185,0.0165,0.025
20.461233,0.0215,0.0041,-0.0027,0.022
20.466216,-0.0167,-0.0055,-0.0121,0.021
20.471225,-0.0165,-0.0008,0.0117,0.020
20.476301,0.0025,0.0134,-0.0026,0.014
20.481977,0.0025,-0.0200,0.0021,0.020
20.487077,0.0024,-0.0103,0.0069,0.013
20.492680,-0.0118,-0.0244,0.0116,0.029
20.496738,0.0025,-0.0005,-0.0028,0.004
20.501264,0.0215,-0.0100,0.0162,0.029
20.510848,-0.0071,0.0186,0.0066,0.021
20.511564,0.0024,-0.0005,-0.0030,0.004
20.533165,0.0071,-0.0053,-0.0172,0.019
20.533712,0.0163,-0.0195,0.0020,0.025
20.533918,-0.0076,-0.0002,-0.0028,0.008
20.534169,0.0020,-0.0097,0.0020,0.010
20.536481,0.0068,-0.0239,-0.0218,0.033
20.546700,-0.0122,0.0048,-0.0169,0.021
20.547400,0.0021,0.0048,0.0023,0.006
20.554840,-0.0026,-0.0093,-0.0215,0.024
20.562681,-0.0120,0.0144,-0.0071,0.020
20.563475,-0.0166,-0.0095,0.0072,0.020
20.569363,-0.0070,0.0141,0.0119,0.020
20.571242,-0.0115,0.0044,0.0166,0.021
20.575860,-0.0020,-0.0100,-0.0025,0.011
20.581019,0.0075,-0.0242,0.0070,0.026
20.586136,0.0027,-0.0003,-0.0311,0.031
20.591032,0.0076,0.0044,0.0024,0.009
20.595923,0.0218,-0.0432,0.0072,0.049
20.601062,-0.0069,-0.0001,-0.0024,0.007
20.611141,-0.0069,-0.0096,-0.0071,0.014
20.611799,0.0310,0.0047,0.0072,0.032
20.631939,-0.0071,0.0093,-0.0071,0.014
20.632580,-0.0166,-0.0002,0.0024,0.017
20.632808,0.0167,-0.0096,-0.0071,0.021
20.633006,0.0166,-0.0192,-0.0023,0.025
20.636003,0.0023,0.0142,0.0167,0.022
20.640945,-0.0216,0.0047,0.0071,0.023
20.645983,-0.0070,0.0046,-0.0120,0.015
20.651207,-0.0117,-0.0051,-0.0119,0.017
20.656257,0.0074,-0.0003,-0.0118,0.014
20.661166,-0.0117,0.0044,0.0026,0.013
20.666030,-0.0021,-0.0051,0.0121,0.013
20.670894,0.0074,-0.0098,0.0310,0.033
20.675858,-0.0116,-0.0050,-0.0548,0.056
20.682389,0.0217,-0.0049,-0.0353,0.042
20.686936,-0.0071,-0.0239,-0.4434,0.444
20.691001,-0.0115,0.0194,0.2916,0.292
20.695878,-0.0161,-0.0285,0.0992,0.104
20.700703,-0.0157,0.0431,0.0034,0.046
20.705581,-0.0347,-0.0621,0.4212,0.427
20.712707,0.0796,0.0525,-0.4655,0.475
20.731262,-0.0970,-0.0190,-0.0105,0.099
20.732712,0.0889,-0.0140,-0.1814,0.202
20.733325,-0.0689,0.0099,0.1573,0.172
20.734162,0.0505,-0.0185,-0.0387,0.066
20.736107,-0.0114,0.0147,0.1990,0.200
20.741382,-0.0064,0.0052,-0.1018,0.102
20.748521,0.0034,0.0192,-0.1247,0.126
20.752844,-0.0251,0.0237,-0.0287,0.045
20.755915,0.0180,0.0142,-0.0047,0.023
20.760711,0.0035,-0.0240,0.2090,0.210
20.765649,0.0273,0.0284,-0.0444,0.059
20.770507,-0.0203,-0.0145,0.2646,0.266
20.775325,0.0131,-0.0144,-0.0225,0.030
20.780543,0.0034,-0.0096,0.0917,0.092
20.785645,-0.0063,-0.0002,-0.0800,0.080
20.790761,0.0221,0.0188,-0.1458,0.149
20.796373,-0.0209,0.0092,-0.0402,0.046
20.801126,0.0124,0.0186,0.0124,0.026
20.805485,-0.0258,0.0042,0.0835,0.088
20.811848,-0.0016,0.0137,0.0259,0.029
20.832974,0.0079,-0.0246,0.0209,0.033
20.833649,0.0030,-0.0006,-0.1265,0.127
20.833930,0.0123,0.0375,-0.0115,0.041
20.834243,0.0075,0.0041,-0.0161,0.018
20.835921,-0.0115,0.0089,-0.0065,0.016
20.841410,0.0028,-0.0291,0.1028,0.107
20.845994,0.0028,0.0043,-0.0310,0.031
20.850779,-0.0162,-0.0053,-0.0165,0.024
20.856328,0.0219,-0.0194,-0.0306,0.042
20.860842,-0.0306,-0.0145,-0.0446,0.056
20.866158,0.0124,-0.0000,-0.0110,0.017
20.870546,0.0028,0.0048,0.0081,0.010
20.875401,-0.0115,0.0142,0.0032,0.019
20.880437,-0.0065,0.0141,0.0175,0.023
20.885686,-0.0064,0.0044,0.0363,0.037
20.891115,0.0124,0.0139,-0.0210,0.028
20.895284,0.0028,-0.0005,0.0172,0.017
20.900451,0.0122,0.0138,-0.0209,0.028
20.905335,0.0071,0.0136,0.0172,0.023
20.912218,0.0260,-0.0102,-0.0114,0.030
20.915590,-0.0218,-0.0006,0.0029,0.022
20.933553,0.0260,-0.0149,-0.0066,0.031
20.934260,-0.0170,-0.0052,-0.0065,0.019
20.934512,0.0022,-0.0052,-0.0017,0.006
20.935834,-0.0026,-0.0005,-0.0017,0.003
20.940115,-0.0073,0.0090,0.0220,0.025
20.945212,-0.0119,-0.0100,0.0171,0.023
20.950092,-0.0071,-0.0005,0.0265,0.027
20.955057,0.0120,0.0040,-0.0022,0.013
20.960241,0.0214,-0.0055,-0.0165,0.028
20.965285,-0.0025,-0.0055,-0.0353,0.036
20.970404,-0.0120,-0.0055,-0.0540,0.056
20.975191,-0.0071,0.0042,-0.0061,0.010
20.980196,-0.0022,-0.0006,0.0177,0.018
20.985126,-0.0070,0.0184,0.0271,0.033
20.991151,0.0073,-0.0055,0.0173,0.020
20.995046,-0.0117,0.0089,-0.0066,0.016
21.000124,0.0026,0.0040,-0.0350,0.035
21.005059,-0.0166,-0.0009,-0.0347,0.038
21.011751,0.0215,0.0086,0.0226,0.032
21.015080,0.0023,0.0037,-0.0061,0.008
21.034098,0.0023,0.0133,0.0272,0.030
21.034816,0.0071,-0.0154,0.0127,0.021
21.035094,0.0165,-0.0200,0.0031,0.026
21.035530,-0.0169,-0.0103,-0.0349,0.040
21.040541,0.0071,-0.0054,-0.0014,0.009
21.045377,0.0212,0.0089,-0.0204,0.031
21.050397,0.0258,-0.0102,-0.0202,0.034
21.055368,-0.0030,0.0041,0.0085,0.010
21.060047,0.0066,-0.0101,0.0179,0.022
21.065001,0.0302,-0.0053,0.0367,0.048
21.070023,0.0062,0.0138,-0.0111,0.019
21.074855,-0.0177,-0.0290,-0.0062,0.035
21.079948,-0.0080,-0.0146,-0.0252,0.030
21.084833,0.0158,-0.0050,-0.0297,0.034
21.090201,0.0155,-0.0288,0.0133,0.035
21.095102,-0.0132,0.0046,0.0037,0.014
21.100018,-0.0037,-0.0048,0.0416,0.042
21.105223,0.0011,-0.0049,0.0033,0.006
21.112796,-0.0037,0.0094,-0.0300,0.032
21.132758,-0.0037,0.0188,-0.0392,0.044
21.133313,0.0249,0.0091,-0.0009,0.026
21.133518,0.0151,0.0090,-0.0056,0.018
21.133712,-0.0182,-0.0196,0.0087,0.028
21.135056,0.0009,0.0139,0.0181,0.023
21.140206,0.0200,0.0090,0.0084,0.023
21.145183,-0.0134,0.0136,0.0036,0.019
21.154593,0.0057,0.0089,0.0036,0.011
21.155549,-0.0180,0.0185,0.0036,0.026
21.166192,-0.0083,-0.0007,-0.0012,0.008
21.166914,-0.0083,0.0183,-0.0012,0.020
21.169879,0.0012,0.0038,0.0320,0.032
21.177723,-0.0177,-0.0105,0.0080,0.022
21.180896,-0.0080,0.0038,-0.0205,0.022
21.185129,-0.0033,-0.0199,-0.0156,0.025
21.190040,0.0346,-0.0102,-0.0060,0.037
21.195224,0.0058,0.0184,-0.0012,0.019
21.199955,-0.0035,0.0039,0.0226,0.023
21.204613,-0.0130,-0.0104,0.0176,0.024
21.209826,-0.0225,-0.0150,0.0080,0.028
21.214599,-0.0034,0.0089,-0.0111,0.015
21.220353,-0.0080,0.0041,-0.0015,0.009
21.242266,-0.0032,0.0041,-0.0157,0.017
21.242885,0.0062,-0.0055,-0.0061,0.010
21.243154,0.0061,0.0088,0.0177,0.021
21.243392,0.0061,-0.0056,-0.0014,0.008
21.244630,0.0058,-0.0103,0.0081,0.014
21.253415,-0.0180,0.0041,0.0128,0.022
21.254872,0.0061,-0.0006,-0.0063,0.009
21.265312,0.0060,0.0137,-0.0253,0.029
21.266056,0.0156,-0.0102,-0.0251,0.031
21.269913,-0.0082,-0.0102,0.0036,0.014
21.275732,0.0062,0.0135,0.0036,0.015
21.279964,0.0110,-0.0104,0.0321,0.035
21.284761,-0.0032,-0.0103,0.0270,0.029
21.290143,-0.0029,0.0183,-0.0159,0.024
21.294991,-0.0075,-0.0198,0.0080,0.023
21.299610,-0.0075,-0.0007,-0.0206,0.022
21.304747,0.0068,0.0040,-0.0014,0.008
21.313088,-0.0028,0.0277,0.0128,0.031
21.314939,-0.0029,0.0132,-0.0063,0.015
21.333678,0.0019,0.0131,-0.0015,0.013
21.334490,-0.0077,-0.0013,-0.0015,0.008
21.334820,-0.0171,0.0035,-0.0252,0.031
21.335063,0.0021,0.0225,-0.0060,0.023
21.342206,0.0020,-0.0060,-0.0012,0.006
21.344988,0.0115,-0.0059,-0.0107,0.017
21.349599,0.0209,0.0084,0.0084,0.024
21.355080,-0.0172,-0.0060,-0.0012,0.018
21.360333,0.0256,-0.0106,0.0131,0.031
21.365433,-0.0032,-0.0105,-0.0013,0.011
21.369675,-0.0221,-0.0104,0.0272,0.037
21.375470,0.0114,-0.0055,-0.0110,0.017
21.379568,0.0018,-0.0103,-0.0061,0.012
21.385032,0.0018,-0.0007,0.0129,0.013
21.389397,-0.0078,-0.0054,-0.0014,0.010
21.394841,0.0064,-0.0196,-0.0109,0.023
21.400435,-0.0174,0.0042,-0.0156,0.024
21.404108,0.0065,0.0090,-0.0060,0.013
21.409198,-0.0029,0.0040,-0.0154,0.016
21.414162,0.0018,0.0182,0.0085,0.020
21.421118,-0.0126,0.0037,-0.0058,0.014
21.425053,0.0067,0.0085,0.0037,0.011
21.442194,0.0018,0.0037,0.0132,0.014
21.442816,-0.0124,-0.0154,-0.0154,0.025
21.443106,-0.0125,-0.0105,-0.0058,0.017
21.444177,-0.0029,-0.0010,-0.0105,0.011
21.449458,0.0113,-0.0153,0.0086,0.021
21.454537,0.0113,-0.0010,0.0180,0.021
21.459687,-0.0173,-0.0011,0.0131,0.022
21.465123,-0.0077,0.0038,-0.0155,0.018
21.469506,-0.0029,-0.0342,0.0226,0.041
21.474565,0.0065,0.0136,0.0034,0.015
21.479394,0.0064,-0.0103,-0.0061,0.014
21.484305,-0.0032,0.0039,-0.0108,0.012
21.489360,-0.0080,-0.0009,0.0178,0.020
21.494306,-0.0173,-0.0009,-0.0156,0.023
21.499092,0.0066,-0.0104,0.0083,0.015
21.504257,-0.0079,-0.0055,-0.0203,0.022
21.513547,-0.0126,0.0135,-0.0154,0.024
21.514348,0.0161,-0.0057,-0.0010,0.017
21.535327,-0.0078,-0.0009,-0.0010,0.008
21.536486,0.0065,0.0134,0.0180,0.023
21.536734,-0.0030,-0.0105,-0.0154,0.019
21.536953,0.0112,0.0039,-0.0152,0.019
21.539597,-0.0126,-0.0057,0.0039,0.014
21.545882,0.0161,0.0134,-0.0056,0.022
21.549336,-0.0125,0.0086,0.0086,0.017
21.554168,-0.0077,-0.0057,-0.0104,0.014
21.559437,-0.0314,0.0133,0.0324,0.047
21.564088,0.0069,0.0036,-0.0059,0.010
21.569198,-0.0027,0.0178,0.0084,0.020
21.574114,-0.0122,-0.0109,0.0084,0.018
21.579423,-0.0168,-0.0013,-0.0059,0.018
21.584475,-0.0119,0.0225,-0.0154,0.030
21.588997,0.0024,-0.0157,-0.0105,0.019
21.594112,-0.0072,0.0128,0.0086,0.017
21.599000,-0.0024,-0.0254,0.0038,0.026
21.604120,0.0024,-0.0013,0.0132,0.013
21.613634,0.0213,0.0129,-0.0059,0.026
21.614318,0.0069,0.0127,0.0369,0.040
21.635015,0.0020,-0.0111,-0.0061,0.013
21.635723,-0.0076,-0.0109,0.0082,0.016
21.636530,0.0068,0.0034,-0.0109,0.013
21.636785,-0.0124,0.0034,-0.0061,0.014
21.639458,0.0020,0.0129,-0.0060,0.014
21.648518,0.0020,0.0081,-0.0012,0.008
21.649834,0.0020,0.0319,-0.0107,0.034
21.657096,-0.0218,0.0032,0.0084,0.024
21.665217,-0.0073,0.0127,-0.0059,0.016
21.666170,-0.0120,0.0126,0.0178,0.025
21.673154,0.0120,-0.0161,0.0129,0.024
21.674273,0.0070,-0.0111,-0.0014,0.013
21.678888,-0.0121,-0.0015,0.0034,0.013
21.684893,0.0166,-0.0111,-0.0252,0.032
21.689151,-0.0168,-0.0015,-0.0202,0.026
21.693705,0.0071,0.0175,-0.0248,0.031
21.698823,-0.0024,0.0174,-0.0246,0.030
21.703722,-0.0260,0.0126,-0.0054,0.029
21.713886,0.0122,0.0078,-0.0196,0.024
21.714707,-0.0116,-0.0018,0.0281,0.030
21.734811,-0.0019,-0.0065,-0.0102,0.012
21.735502,-0.0018,-0.0017,-0.0053,0.006
21.735797,-0.0066,-0.0111,0.0280,0.031
21.736047,-0.0066,-0.0015,0.0182,0.019
21.739403,0.0076,-0.0204,0.0086,0.023
21.748871,0.0076,-0.0107,0.0085,0.016
21.749502,0.0075,0.0227,-0.0058,0.025
21.755232,0.0027,-0.0061,0.0037,0.008
21.761258,0.0170,-0.0013,-0.0343,0.038
21.763839,0.0121,0.0177,-0.0008,0.021
21.768835,-0.0022,-0.0061,0.0182,0.019
21.773598,-0.0022,0.0035,-0.0057,0.007
21.778706,0.0072,0.0035,-0.0056,0.010
21.783473,0.0117,-0.0156,0.0087,0.021
21.788678,0.0117,-0.0060,0.0134,0.019
21.793394,-0.0265,-0.0107,-0.0105,0.030
21.798375,0.0069,0.0084,-0.0104,0.015
21.803496,0.0069,-0.0153,-0.0008,0.017
21.808936,0.0116,-0.0104,-0.0151,0.022
21.814159,-0.0170,-0.0103,-0.0054,0.021
21.836898,-0.0120,0.0088,0.0041,0.015
21.837605,-0.0119,-0.0151,-0.0149,0.024
21.837856,0.0120,-0.0149,0.0042,0.020
21.838187,-0.0119,0.0089,0.0279,0.032
21.838528,0.0023,0.0041,0.0039,0.006
21.843549,0.0071,0.0041,0.0134,0.016
21.848640,0.0117,-0.0055,-0.0152,0.020
21.853651,-0.0074,0.0040,0.0182,0.020
21.858689,0.0164,0.0041,-0.0010,0.017
21.863514,0.0068,-0.0007,0.0038,0.008
21.868379,0.0068,-0.0151,0.0180,0.024
21.873788,0.0067,-0.0150,-0.0012,0.016
21.878370,0.0209,-0.0102,0.0036,0.024
21.883606,-0.0268,-0.0101,0.0083,0.030
21.888549,-0.0075,-0.0148,0.0225,0.028
21.893482,-0.0122,-0.0100,0.0033,0.016
21.898288,-0.0121,-0.0052,-0.0062,0.015
21.903170,-0.0026,0.0043,-0.0062,0.008
21.908279,-0.0122,0.0136,0.0081,0.020
21.913928,0.0164,0.0088,-0.0014,0.019
21.933579,-0.0122,0.0040,-0.0014,0.013
21.935614,0.0022,0.0039,-0.0062,0.008
21.935865,0.0023,-0.0057,-0.0061,0.009
21.936069,0.0212,-0.0151,-0.0060,0.027
21.938670,0.0115,0.0136,0.0082,0.020
21.943297,0.0019,0.0087,-0.0108,0.014
21.948198,0.0113,0.0228,0.0035,0.026
21.953060,0.0160,-0.0058,0.0130,0.021
21.958343,0.0207,-0.0056,-0.0156,0.027
21.963299,-0.0268,-0.0008,-0.0297,0.040
21.968420,-0.0028,0.0087,0.0133,0.016
21.973246,0.0066,0.0085,0.0131,0.017
21.978400,-0.0076,-0.0154,0.0130,0.022
21.983407,0.0019,-0.0293,-0.0061,0.030
21.988367,-0.0075,-0.0198,-0.0203,0.029
21.993910,0.0068,-0.0054,0.0131,0.016
21.998440,0.0114,-0.0101,-0.0202,0.025
22.003211,-0.0029,0.0091,-0.0010,0.010
22.008287,-0.0124,-0.0005,0.0085,0.015
22.014032,-0.0076,-0.0006,0.0131,0.015
22.041160,0.0022,-0.0054,-0.0012,0.006
22.042006,-0.0026,-0.0007,0.0273,0.027
22.042337,-0.0025,0.0040,0.0223,0.023
22.042668,-0.0072,-0.0103,0.0126,0.018
22.042976,-0.0023,-0.0007,0.0030,0.004
22.043283,0.0024,-0.0149,-0.0017,0.015
22.048595,0.0072,-0.0101,-0.0160,0.020
22.054584,0.0071,0.0232,0.0364,0.044
22.058490,0.0260,0.0088,-0.0019,0.028
22.064190,0.0115,-0.0007,0.0076,0.014
22.070956,0.0066,0.0136,-0.0114,0.019
22.073259,-0.0220,-0.0151,-0.0066,0.027
22.078152,0.0115,-0.0102,0.0030,0.016
22.083582,0.0020,0.0040,0.0077,0.009
22.088296,-0.0124,0.0040,-0.0066,0.015
22.094178,-0.0170,0.0039,0.0077,0.019
22.098212,-0.0122,0.0182,-0.0019,0.022
22.103138,-0.0026,-0.0058,0.0029,0.007
22.109560,0.0069,-0.0104,-0.0066,0.014
22.114970,-0.0026,0.0039,0.0124,0.013
22.118196,-0.0026,-0.0150,-0.0114,0.019
22.136072,-0.0121,0.0041,0.0219,0.025
22.137029,0.0118,-0.0006,-0.0115,0.017
22.137318,0.0022,-0.0102,0.0218,0.024
22.138078,0.0117,0.0137,0.0026,0.018
22.142961,0.0210,-0.0054,-0.0021,0.022
22.148385,-0.0125,-0.0101,0.0026,0.016
22.155170,-0.0076,0.0184,-0.0069,0.021
22.158215,0.0067,-0.0245,-0.0068,0.026
22.163367,0.0020,-0.0195,0.0027,0.020
22.168168,-0.0217,0.0093,0.0074,0.025
22.172986,0.0023,-0.0192,0.0169,0.026
22.178319,-0.0120,-0.0333,0.0357,0.050
22.182981,-0.0119,-0.0093,-0.0216,0.026
22.187796,-0.0119,0.0147,0.0119,0.022
22.193314,-0.0167,-0.0045,0.0070,0.019
22.197825,0.0072,0.0098,0.0117,0.017
22.202716,0.0071,-0.0045,0.0021,0.009
22.208159,-0.0215,0.0003,-0.0027,0.022
22.214847,-0.0071,-0.0282,-0.0169,0.034
22.218438,-0.0213,0.0338,0.0070,0.041
22.238696,-0.0069,0.0098,0.0117,0.017
22.239540,-0.0117,0.0001,-0.0121,0.017
22.239816,-0.0117,-0.0093,-0.0025,0.015
22.240067,-0.0068,0.0050,0.0117,0.014
22.243293,0.0123,0.0239,-0.0264,0.038
22.249181,-0.0211,0.0141,0.0023,0.025
22.257042,0.0124,-0.0002,-0.0072,0.014
22.257694,0.0027,-0.0050,-0.0024,0.006
22.264809,-0.0020,0.0046,0.0024,0.006
22.267634,-0.0020,0.0188,0.0166,0.025
22.272589,-0.0069,-0.0194,0.0117,0.024
22.277811,0.0075,-0.0050,-0.0073,0.012
22.282716,0.0265,0.0236,0.0165,0.039
22.287488,-0.0021,0.0044,-0.0074,0.009
22.292714,-0.0068,-0.0241,0.0116,0.028
22.297630,-0.0114,-0.0145,-0.0170,0.025
22.302902,-0.0350,0.0095,0.0022,0.036
22.307672,-0.0205,-0.0048,0.0022,0.021
22.312712,0.0128,-0.0000,-0.0264,0.029
22.317793,0.0126,-0.0190,0.0071,0.024
22.324152,-0.0018,-0.0046,-0.0072,0.009
22.349460,0.0029,-0.0093,0.0214,0.023
22.350210,0.0170,0.0099,-0.0073,0.021
22.350485,0.0027,0.0050,0.0260,0.027
22.350729,-0.0068,0.0192,-0.0122,0.024
22.350988,0.0074,0.0094,-0.0074,0.014
22.359910,-0.0164,0.0047,0.0117,0.021
22.360604,-0.0259,-0.0096,-0.0122,0.030
22.363090,-0.0020,0.0001,0.0022,0.003
22.367444,0.0076,-0.0141,-0.0073,0.018
22.372312,0.0075,0.0097,-0.0120,0.017
22.382411,0.0120,-0.0094,0.0166,0.023
22.383075,0.0072,0.0097,0.0069,0.014
22.393613,-0.0261,0.0049,-0.0026,0.027
22.394225,-0.0022,-0.0141,0.0211,0.026
22.397200,-0.0022,-0.0187,-0.0170,0.025
22.403155,0.0072,-0.0139,-0.0216,0.027
22.407220,-0.0073,-0.0138,-0.0024,0.016
22.412217,0.0116,0.0149,0.0118,0.022
22.417381,-0.0123,0.0148,0.0022,0.019
22.424286,0.0068,0.0052,0.0022,0.009
22.443764,-0.0076,-0.0139,0.0069,0.017
22.444299,0.0019,-0.0043,0.0021,0.005
22.444503,-0.0074,-0.0044,-0.0074,0.011
22.444691,-0.0025,-0.0138,-0.0121,0.019
22.447374,0.0165,0.0053,-0.0025,0.018
22.452941,-0.0074,0.0004,0.0070,0.010
22.457401,-0.0074,0.0051,0.0212,0.023
22.462642,0.0116,-0.0044,0.0116,0.017
22.467768,0.0020,0.0051,-0.0028,0.006
22.472563,0.0210,-0.0424,0.0162,0.050
22.477230,0.0208,0.0005,0.0114,0.024
22.482555,-0.0031,-0.0089,-0.0077,0.012
22.487328,0.0064,0.0102,0.0066,0.014
22.492172,-0.0127,0.0148,0.0018,0.020
