time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.790211,-0.0005,0.0040,-0.0093,0.010
9.795163,0.0137,-0.0008,0.0050,0.015
9.800347,0.0183,-0.0103,0.0050,0.022
9.805282,0.0085,0.0088,0.0002,0.012
9.810631,0.0037,0.0087,0.0002,0.009
9.815205,-0.0058,-0.0009,0.0239,0.025
9.820286,0.0132,-0.0057,-0.0142,0.020
9.825040,-0.0010,-0.0056,0.0001,0.006
9.830086,0.0132,-0.0246,-0.0141,0.031
9.837858,0.0178,-0.0101,-0.0093,0.022
9.840365,0.0082,-0.0005,0.0098,0.013
9.859192,0.0270,0.0042,-0.0140,0.031
9.859648,0.0031,0.0185,0.0146,0.024
9.859811,-0.0064,-0.0007,0.0097,0.012
9.860138,-0.0112,0.0136,0.0096,0.020
9.865408,0.0031,-0.0055,0.0001,0.006
9.870122,0.0268,-0.0007,-0.0047,0.027
9.876201,0.0123,0.0041,-0.0236,0.027
9.880748,-0.0022,-0.0007,-0.0139,0.014
9.885612,0.0120,-0.0054,0.0004,0.013
9.890327,-0.0023,0.0089,0.0241,0.026
9.895177,-0.0165,-0.0054,0.0192,0.026
9.899932,-0.0023,-0.0054,0.0285,0.029
9.904931,0.0073,-0.0006,-0.0097,0.012
9.910636,0.0122,-0.0244,-0.0001,0.027
9.915063,-0.0021,0.0090,-0.0049,0.010
9.920058,-0.0067,0.0041,-0.0238,0.025
9.925059,-0.0019,-0.0054,-0.0094,0.011
9.930312,0.0219,0.0089,0.0050,0.024
9.937995,0.0074,0.0135,-0.0283,0.032
9.940840,-0.0165,0.0086,0.0052,0.019
9.955966,-0.0070,0.0274,0.0004,0.028
9.956407,0.0264,-0.0013,0.0004,0.026
9.956538,-0.0116,-0.0061,-0.0091,0.016
9.959862,-0.0211,-0.0061,0.0099,0.024
9.965392,-0.0161,-0.0202,0.0099,0.028
9.969926,0.0125,-0.0105,-0.0045,0.017
9.974755,0.0028,-0.0056,-0.0044,0.008
9.979907,-0.0020,0.0135,-0.0092,0.016
9.984958,-0.0067,0.0086,0.0099,0.015
9.989864,-0.0209,-0.0010,-0.0139,0.025
9.994837,-0.0160,-0.0058,-0.0090,0.019
9.999876,0.0032,-0.0153,0.0100,0.019
10.005145,0.0126,-0.0151,0.0337,0.039
10.010808,-0.0208,-0.0007,0.0097,0.023
10.015311,-0.0065,-0.0102,-0.0189,0.022
10.019844,0.0458,0.0185,-0.0805,0.094
10.024742,0.0311,-0.0006,-0.1843,0.187
10.029925,0.1304,0.0042,-0.8380,0.848
10.035045,-0.0551,0.0855,0.2468,0.267
10.040060,-0.1634,-0.2004,1.2420,1.269
10.056826,0.0996,0.1476,-0.3211,0.367
10.057307,-0.1955,-0.1105,1.1014,1.124
10.057543,0.2808,0.1611,-1.3201,1.359
10.060095,-0.2637,-0.0204,-0.2027,0.333
10.065697,0.1986,-0.0387,-0.3244,0.382
10.070529,-0.0550,-0.0714,-0.0796,0.120
10.074745,0.0503,0.0481,0.6429,0.647
10.080060,-0.1015,-0.0525,-0.1507,0.189
10.085233,0.0616,-0.0333,0.4298,0.435
10.089605,0.0424,0.0142,-0.5852,0.587
10.094590,-0.0718,-0.0144,-0.0912,0.117
10.099538,0.0331,-0.0093,-0.2756,0.278
10.105154,-0.0288,-0.0137,0.6621,0.663
10.109893,0.0190,0.0056,0.4572,0.458
10.115020,-0.0618,0.0244,0.4344,0.439
10.119449,-0.0044,-0.0142,0.1221,0.123
10.124633,0.0145,0.0334,-0.5057,0.507
10.129616,-0.0097,-0.0285,-0.3021,0.304
10.134660,0.0470,-0.0187,-0.3993,0.402
10.140916,-0.0009,0.0054,0.1074,0.108
10.152567,0.0231,0.0242,0.3249,0.327
10.153048,-0.0480,0.0190,0.2747,0.280
10.154706,0.0097,-0.0289,0.2867,0.288
10.159680,-0.0093,0.0234,-0.1905,0.192
10.165009,0.0093,-0.0242,-0.1367,0.139
10.169685,0.0087,0.0001,-0.2923,0.292
10.174495,-0.0060,-0.0044,0.0283,0.029
10.179721,0.0177,0.0100,0.0993,0.101
10.184559,-0.0108,-0.0187,0.2457,0.247
10.189545,0.0178,-0.0188,0.0774,0.082
10.194587,-0.0011,0.0144,-0.1132,0.114
10.199714,0.0180,0.0189,-0.1882,0.190
10.204730,-0.0061,-0.0050,-0.2104,0.211
10.209440,0.0033,0.0048,0.0905,0.091
10.214355,-0.0301,0.0143,0.1135,0.118
10.219773,-0.0347,-0.0142,0.2028,0.206
10.225095,0.0084,-0.0286,0.0872,0.092
10.229532,0.0036,0.0049,-0.1225,0.123
10.234534,0.0179,-0.0094,-0.1737,0.175
10.239633,0.0081,-0.0139,-0.1675,0.168
10.257072,-0.0016,0.0054,0.0001,0.006
10.257587,-0.0017,0.0196,0.0998,0.102
10.257781,-0.0016,0.0052,0.1512,0.151
10.259506,-0.0063,0.0002,0.0502,0.051
10.264513,0.0033,-0.0047,-0.0642,0.064
10.269920,-0.0016,0.0001,-0.0589,0.059
10.274582,0.0174,0.0002,-0.0869,0.089
10.279360,-0.0161,0.0050,0.0135,0.022
10.284374,0.0030,0.0099,0.0562,0.057
10.289348,0.0219,0.0003,0.0604,0.064
10.294870,-0.0018,0.0050,0.0362,0.037
10.299203,-0.0113,0.0096,0.0217,0.026
10.304337,-0.0160,0.0047,-0.0165,0.023
10.309254,0.0079,-0.0142,-0.0734,0.075
10.314356,-0.0064,-0.0044,-0.0158,0.018
10.319934,0.0081,0.0004,-0.0014,0.008
10.324420,-0.0063,-0.0280,0.0081,0.030
10.329358,0.0126,-0.0089,0.0033,0.016
10.334117,-0.0159,-0.0089,0.0365,0.041
10.339203,0.0271,0.0101,-0.0065,0.030
10.355832,0.0031,0.0053,0.0078,0.010
10.356335,0.0125,-0.0089,-0.0208,0.026
10.356500,-0.0020,-0.0088,-0.0586,0.059
10.359921,0.0171,-0.0087,-0.0059,0.020
10.364300,0.0170,0.0056,-0.0201,0.027
10.369347,0.0168,-0.0087,0.0608,0.064
10.374271,0.0073,-0.0038,0.0651,0.066
10.379248,0.0072,0.0058,-0.0020,0.009
10.384104,0.0072,-0.0086,-0.0779,0.079
10.389163,0.0024,-0.0085,-0.0773,0.078
10.394353,0.0071,-0.0037,-0.0196,0.021
10.399282,0.0022,0.0106,0.0185,0.021
10.404991,0.0021,0.0106,0.0801,0.081
10.409017,-0.0121,0.0153,0.0747,0.077
10.414175,0.0119,-0.0182,0.0361,0.042
10.419402,-0.0025,0.0057,-0.0165,0.018
10.424101,-0.0072,0.0103,-0.0591,0.060
10.430935,0.0023,-0.0088,-0.0728,0.073
10.435808,0.0070,0.0056,-0.0010,0.009
10.451804,0.0166,0.0102,0.0417,0.046
10.452377,-0.0120,0.0102,0.0556,0.058
10.452574,-0.0166,0.0006,0.0409,0.044
10.453978,0.0121,-0.0089,-0.0021,0.015
10.458964,0.0072,0.0149,-0.0638,0.066
10.463921,-0.0166,0.0100,-0.0823,0.085
10.469006,-0.0022,0.0051,-0.0246,0.025
10.474535,0.0121,-0.0090,0.0135,0.020
10.478920,0.0026,0.0005,0.0514,0.051
10.483888,-0.0163,0.0194,0.0557,0.061
10.489202,-0.0160,0.0002,-0.0064,0.017
10.493983,0.0033,0.0049,-0.0396,0.040
10.499177,-0.0111,-0.0094,-0.0535,0.055
10.503891,-0.0015,0.0287,-0.0389,0.048
10.509005,-0.0015,-0.0047,0.0184,0.019
10.513894,-0.0157,-0.0046,0.0515,0.054
10.518909,-0.0109,-0.0092,0.0369,0.040
10.523975,-0.0061,-0.0139,0.0365,0.040
10.529008,-0.0061,0.0004,-0.0302,0.031
10.533889,0.0176,0.0193,-0.0347,0.043
10.539319,0.0031,0.0003,-0.0202,0.020
10.544828,-0.0017,-0.0044,-0.0200,0.021
10.558534,-0.0017,-0.0043,0.0561,0.056
10.558995,-0.0112,0.0052,0.0366,0.039
10.559147,0.0031,-0.0092,0.0221,0.024
10.564054,-0.0016,-0.0234,-0.0018,0.024
10.569055,-0.0017,-0.0043,-0.0350,0.035
10.573810,-0.0064,0.0102,-0.0158,0.020
10.579145,-0.0064,-0.0135,0.0223,0.027
10.583590,-0.0063,0.0056,0.0364,0.037
10.588760,-0.0062,-0.0133,0.0503,0.052
10.593451,0.0129,-0.0180,0.0024,0.022
10.598908,0.0031,0.0012,-0.0023,0.004
10.603991,-0.0065,0.0059,-0.0166,0.019
10.608740,0.0125,0.0059,-0.0307,0.034
10.613705,-0.0018,-0.0085,-0.0114,0.014
10.619657,-0.0113,0.0152,0.0029,0.019
10.623596,-0.0018,-0.0039,-0.0161,0.017
10.629207,-0.0066,-0.0134,-0.0065,0.016
10.634582,0.0078,-0.0180,-0.0301,0.036
10.638704,-0.0302,-0.0037,-0.0061,0.031
10.643794,-0.0157,-0.0037,0.0176,0.024
10.648743,-0.0013,-0.0130,-0.0062,0.015
10.669163,-0.0156,0.0109,0.0080,0.021
10.669615,0.0083,-0.0082,0.0175,0.021
10.669794,0.0034,-0.0129,0.0078,0.015
10.669950,-0.0014,-0.0127,-0.0160,0.020
10.675157,-0.0062,0.0255,0.0174,0.031
10.679162,-0.0110,0.0063,-0.0017,0.013
10.683632,-0.0108,-0.0033,0.0220,0.025
10.688712,-0.0108,-0.0033,0.0218,0.025
10.693713,-0.0012,0.0157,-0.0211,0.026
10.698668,-0.0250,0.0061,-0.0162,0.030
10.704423,-0.0297,-0.0034,-0.0255,0.039
10.709027,0.0180,0.0156,-0.0396,0.046
10.713460,-0.0106,0.0061,-0.0677,0.069
10.718234,0.0132,0.0013,-0.0197,0.024
10.723483,-0.0106,-0.0035,-0.0005,0.011
10.728617,0.0229,-0.0035,0.0375,0.044
10.733697,-0.0104,0.0012,0.0229,0.025
10.739887,-0.0150,0.0012,-0.0105,0.018
10.744969,-0.0054,0.0154,0.0038,0.017
10.756073,0.0088,0.0057,-0.0199,0.023
10.756550,0.0181,0.0056,-0.0055,0.020
10.758485,0.0131,-0.0038,-0.0007,0.014
10.763580,0.0130,0.0009,0.0135,0.019
10.768343,-0.0107,-0.0087,0.0277,0.031
10.773414,-0.0105,0.0102,-0.0058,0.016
10.778568,0.0132,0.0243,-0.0200,0.034
10.783830,0.0084,-0.0234,-0.0009,0.025
10.788444,0.0084,0.0053,0.0371,0.038
10.793681,0.0036,0.0005,0.0178,0.018
10.798298,0.0036,0.0148,-0.0155,0.022
10.803546,-0.0109,0.0053,-0.0154,0.020
10.808706,0.0083,-0.0043,-0.0343,0.036
10.813436,-0.0012,-0.0043,-0.0008,0.005
10.818089,-0.0107,0.0004,0.0040,0.011
10.823353,-0.0058,0.0005,-0.0103,0.012
10.829560,-0.0058,-0.0185,0.0135,0.024
10.833268,0.0039,-0.0088,0.0087,0.013
10.838224,-0.0057,-0.0182,0.0276,0.034
10.843111,0.0229,0.0104,0.0084,0.027
10.848397,0.0179,-0.0039,0.0083,0.020
10.853740,0.0034,0.0151,0.0082,0.018
10.868131,-0.0013,-0.0088,-0.0013,0.009
10.868688,-0.0013,-0.0088,-0.0156,0.018
10.868852,0.0177,-0.0040,-0.0154,0.024
10.873159,0.0128,0.0197,-0.0200,0.031
10.878626,0.0080,0.0005,-0.0009,0.008
10.883398,0.0221,-0.0090,-0.0104,0.026
10.888481,0.0077,0.0291,0.0135,0.033
10.893048,0.0125,-0.0044,-0.0009,0.013
10.898847,-0.0352,0.0147,0.0134,0.040
10.903344,0.0363,-0.0234,-0.0058,0.044
10.908096,-0.0020,-0.0091,0.0085,0.013
10.913068,-0.0116,0.0053,-0.0295,0.032
10.918586,0.0074,0.0242,0.0040,0.026
10.923210,-0.0259,-0.0044,0.0134,0.029
10.928208,0.0075,0.0098,0.0086,0.015
10.933082,0.0122,-0.0046,0.0085,0.016
10.940497,0.0168,-0.0046,0.0274,0.032
10.943222,0.0072,0.0049,-0.0345,0.036
10.960465,-0.0213,0.0001,-0.0010,0.021
10.960995,-0.0021,0.0001,-0.0057,0.006
10.961200,-0.0117,0.0097,-0.0104,0.018
10.963370,0.0122,0.0191,0.0134,0.026
10.968012,-0.0068,-0.0095,0.0228,0.026
10.973075,0.0123,-0.0046,-0.0059,0.014
10.978164,0.0121,-0.0045,0.0131,0.018
10.982861,-0.0023,-0.0140,-0.0012,0.014
10.988134,-0.0023,-0.0138,0.0178,0.023
10.992836,-0.0118,0.0053,0.0176,0.022
10.997948,0.0025,-0.0138,-0.0253,0.029
11.003802,0.0119,-0.0088,0.0034,0.015
11.008109,-0.0120,-0.0088,-0.0108,0.018
11.013444,0.0069,-0.0040,-0.0155,0.017
11.017868,0.0164,-0.0135,-0.0011,0.021
11.023030,0.0114,0.0103,-0.0059,0.016
11.027796,0.0066,0.0055,-0.0106,0.014
11.032919,0.0019,0.0102,0.0180,0.021
11.040814,0.0019,0.0102,-0.0296,0.031
11.043248,0.0161,0.0006,0.0039,0.017
11.058096,-0.0125,-0.0042,-0.0057,0.014
11.058550,-0.0030,-0.0090,-0.0151,0.018
11.058710,0.0160,0.0006,-0.0102,0.019
11.063452,0.0064,0.0006,-0.0054,0.008
11.067925,-0.0174,0.0100,-0.0006,0.020
11.072898,0.0064,0.0005,-0.0053,0.008
11.077935,0.0112,0.0195,-0.0148,0.027
11.083015,-0.0127,0.0051,0.0043,0.014
11.088513,0.0254,0.0003,0.0043,0.026
11.092972,0.0063,0.0145,0.0185,0.024
11.097981,-0.0079,0.0145,0.0231,0.028
11.102660,-0.0030,0.0048,-0.0056,0.008
11.107941,-0.0029,0.0001,-0.0388,0.039
11.113896,-0.0123,-0.0094,-0.0052,0.016
11.117796,0.0067,0.0002,0.0138,0.015
11.122543,-0.0123,-0.0093,-0.0243,0.029
11.127637,-0.0169,-0.0045,0.0376,0.042
11.132838,-0.0074,-0.0093,0.0231,0.026
11.137901,0.0069,0.0241,-0.0008,0.025
11.142617,0.0022,0.0049,-0.0008,0.005
11.158505,0.0211,-0.0189,0.0182,0.034
11.158973,0.0019,-0.0045,0.0085,0.010
11.159141,-0.0029,0.0051,0.0037,0.007
11.162832,0.0161,-0.0139,0.0274,0.035
11.168036,0.0017,-0.0043,-0.0108,0.012
11.172694,-0.0173,0.0100,-0.0060,0.021
11.177686,0.0019,-0.0281,0.0036,0.028
11.182945,-0.0171,0.0055,-0.0060,0.019
11.187706,-0.0171,-0.0278,0.0083,0.034
11.192497,0.0067,-0.0039,-0.0012,0.008
11.197552,0.0020,0.0009,-0.0345,0.035
11.203153,-0.0170,-0.0086,-0.0152,0.024
11.207587,-0.0217,-0.0133,-0.0293,0.039
11.213035,0.0021,-0.0084,0.0232,0.025
11.217631,0.0117,0.0060,-0.0103,0.017
11.222536,-0.0170,0.0014,-0.0007,0.017
11.227463,0.0071,-0.0083,-0.0149,0.018
11.232985,0.0166,-0.0034,0.0090,0.019
11.238172,0.0021,0.0108,-0.0006,0.011
11.243395,0.0069,0.0107,-0.0006,0.013
11.257929,0.0116,-0.0130,0.0089,0.020
11.258528,-0.0121,-0.0082,-0.0054,0.016
11.258724,-0.0025,0.0062,-0.0101,0.012
11.262309,-0.0025,-0.0081,0.0184,0.020
11.268024,0.0023,-0.0270,0.0040,0.027
11.272508,0.0118,0.0066,-0.0102,0.017
11.277856,0.0116,-0.0076,0.0136,0.019
11.282621,-0.0123,-0.0074,0.0135,0.020
11.287392,0.0068,0.0259,0.0608,0.066
11.292308,-0.0123,0.0019,0.0033,0.013
11.297421,-0.0122,0.0114,-0.0014,0.017
11.302489,-0.0025,-0.0172,0.0033,0.018
11.308105,0.0069,0.0019,0.0033,0.008
11.312595,0.0068,0.0019,0.0080,0.011
11.317930,-0.0266,0.0019,-0.0253,0.037
11.322408,0.0116,-0.0171,-0.0013,0.021
11.327164,0.0257,-0.0122,-0.0013,0.028
11.332331,0.0017,-0.0026,-0.0108,0.011
11.337467,-0.0031,-0.0264,0.0035,0.027
11.342468,-0.0267,0.0072,0.0130,0.031
11.361429,-0.0028,0.0072,0.0034,0.008
11.361910,0.0020,-0.0024,-0.0251,0.025
11.362075,-0.0123,0.0167,0.0083,0.022
11.362566,0.0116,0.0023,-0.0012,0.012
11.367503,-0.0122,0.0118,-0.0012,0.017
11.372537,-0.0120,0.0212,-0.0155,0.029
11.377386,0.0120,0.0162,-0.0106,0.023
11.382343,-0.0118,0.0160,-0.0057,0.021
11.387184,0.0027,0.0158,-0.0104,0.019
11.392119,-0.0070,-0.0176,0.0181,0.026
11.397621,-0.0069,-0.0033,0.0132,0.015
11.403242,-0.0115,-0.0033,-0.0106,0.016
11.407213,-0.0066,0.0109,-0.0200,0.024
11.412116,-0.0115,-0.0082,-0.0056,0.015
11.417057,-0.0018,0.0013,-0.0198,0.020
11.422769,-0.0019,-0.0177,-0.0054,0.019
11.427156,0.0219,-0.0080,0.0231,0.033
11.432193,0.0076,-0.0078,0.0087,0.014
11.437012,0.0312,0.0255,0.0039,0.040
11.442064,-0.0165,0.0110,-0.0009,0.020
11.460583,0.0026,-0.0176,-0.0056,0.019
11.461045,-0.0070,0.0110,0.0086,0.016
11.461207,-0.0021,0.0063,-0.0104,0.012
11.461913,0.0027,0.0014,0.0134,0.014
11.467129,0.0073,0.0062,-0.0057,0.011
11.472911,0.0024,0.0061,0.0038,0.008
11.477129,0.0024,0.0013,-0.0009,0.003
11.482107,-0.0022,0.0202,0.0038,0.021
11.486910,-0.0023,-0.0036,0.0038,0.006
11.492062,0.0071,0.0154,-0.0010,0.017
11.496983,-0.0073,-0.0037,-0.0105,0.013
11.502115,-0.0167,-0.0038,-0.0104,0.020
11.507101,-0.0023,0.0010,-0.0056,0.006
11.511885,-0.0071,0.0057,-0.0198,0.022
11.517114,-0.0070,0.0199,-0.0101,0.023
11.521996,-0.0069,0.0149,-0.0100,0.019
11.527228,-0.0020,0.0101,-0.0194,0.022
11.533714,-0.0021,0.0054,0.0140,0.015
11.536913,-0.0307,0.0290,-0.0051,0.043
11.554735,-0.0161,0.0288,-0.0003,0.033
11.555253,-0.0017,0.0048,0.0092,0.011
11.555448,0.0078,0.0048,-0.0147,0.017
11.556975,-0.0112,-0.0142,0.0092,0.020
11.561826,-0.0207,-0.0093,-0.0051,0.023
11.566857,-0.0014,0.0192,-0.0003,0.019
11.571892,-0.0110,0.0001,0.0044,0.012
11.577100,-0.0062,0.0143,-0.0004,0.016
11.581816,0.0128,0.0094,0.0091,0.018
11.586933,0.0079,-0.0097,0.0281,0.031
11.591804,0.0125,0.0094,-0.0102,0.019
11.596948,0.0124,-0.0096,0.0137,0.021
11.601955,-0.0067,-0.0047,-0.0102,0.013
11.606837,-0.0065,0.0095,0.0231,0.026
11.611702,-0.0206,0.0047,0.0277,0.035
11.616850,-0.0109,0.0045,-0.0010,0.012
11.621679,0.0035,0.0045,-0.0153,0.016
11.626894,0.0178,-0.0099,0.0228,0.031
11.631742,0.0320,0.0139,-0.0106,0.036
11.636694,-0.0110,-0.0052,0.0227,0.026
11.642315,-0.0064,0.0091,-0.0012,0.011
11.646909,0.0031,-0.0005,-0.0249,0.025
11.661221,-0.0111,-0.0052,-0.0010,0.012
11.661675,-0.0062,-0.0148,-0.0057,0.017
11.661827,0.0081,-0.0099,0.0038,0.013
11.666918,0.0270,-0.0097,0.0181,0.034
11.671639,-0.0112,0.0046,-0.0248,0.028
11.676674,0.0079,-0.0099,0.0134,0.018
11.681760,-0.0207,0.0045,0.0038,0.022
11.686513,0.0174,-0.0145,0.0132,0.026
11.691589,-0.0017,-0.0095,-0.0011,0.010
11.696608,0.0031,0.0048,-0.0106,0.012
11.701629,0.0173,-0.0000,-0.0010,0.017
11.706743,-0.0112,0.0048,0.0037,0.013
11.711565,0.0030,-0.0000,-0.0011,0.003
11.716649,-0.0016,-0.0048,-0.0105,0.012
11.721442,0.0031,-0.0047,0.0133,0.014
11.726774,0.0078,-0.0046,0.0132,0.016
11.731801,0.0078,0.0049,-0.0202,0.022
11.736400,0.0219,-0.0047,0.0037,0.023
11.741555,-0.0114,-0.0000,0.0085,0.014
11.746556,-0.0208,0.0143,-0.0106,0.027
11.751842,-0.0157,-0.0096,-0.0058,0.019
11.767387,-0.0013,0.0142,0.0038,0.015
11.767909,-0.0012,0.0094,-0.0200,0.022
11.768075,0.0036,-0.0239,0.0324,0.040
11.771557,-0.0058,0.0237,0.0084,0.026
11.776972,0.0084,0.0188,-0.0012,0.021
11.781969,0.0131,-0.0051,0.0273,0.031
11.786731,-0.0107,-0.0003,-0.0251,0.027
11.791524,0.0131,-0.0002,-0.0059,0.014
11.796471,-0.0061,0.0092,0.0036,0.012
11.802015,0.0081,0.0091,-0.0297,0.032
11.806901,-0.0015,0.0043,-0.0104,0.011
11.811584,-0.0062,0.0185,-0.0246,0.031
11.816658,0.0034,-0.0244,-0.0101,0.027
11.821233,0.0080,0.0042,-0.0005,0.009
11.826848,0.0127,0.0089,0.0185,0.024
11.832039,0.0078,-0.0244,0.0088,0.027
11.836298,-0.0207,-0.0100,0.0325,0.040
11.841390,0.0127,0.0138,0.0227,0.029
11.846439,-0.0111,-0.0101,0.0178,0.023
11.851391,0.0174,-0.0053,0.0129,0.022
11.867248,-0.0017,-0.0052,0.0033,0.006
11.867724,-0.0160,0.0044,-0.0253,0.030
11.867899,-0.0206,-0.0097,-0.0203,0.031
11.871279,-0.0109,0.0046,0.0226,0.026
11.876546,0.0034,0.0140,-0.0013,0.014
11.881202,-0.0108,-0.0099,0.0319,0.035
11.886409,0.0082,-0.0099,-0.0063,0.014
11.891277,-0.0015,0.0045,0.0080,0.009
11.896063,0.0127,-0.0099,-0.0301,0.034
11.901326,-0.0206,-0.0146,0.0082,0.027
11.907010,-0.0109,0.0093,-0.0156,0.021
11.911216,0.0035,-0.0194,0.0035,0.020
11.916472,-0.0061,-0.0051,0.0130,0.015
11.921197,0.0034,-0.0003,-0.0346,0.035
11.926602,-0.0158,0.0046,0.0131,0.021
11.931303,0.0033,0.0093,-0.0012,0.010
11.936870,0.0128,-0.0098,0.0083,0.018
11.944443,0.0079,0.0283,-0.0108,0.031
11.946847,0.0031,0.0044,-0.0297,0.030
11.962263,0.0032,-0.0099,-0.0152,0.018
11.962791,-0.0016,0.0235,0.0229,0.033
11.962947,-0.0158,0.0044,0.0132,0.021
11.966041,-0.0062,0.0139,-0.0011,0.015
11.971054,-0.0108,0.0043,-0.0154,0.019
11.975996,-0.0011,-0.0005,0.0038,0.004
11.981108,0.0180,-0.0148,-0.0010,0.023
11.985956,0.0085,-0.0147,-0.0010,0.017
11.990981,-0.0106,-0.0051,-0.0010,0.012
11.995954,-0.0102,-0.0098,-0.0010,0.014
12.001397,0.0089,0.0093,0.0275,0.030
12.006517,0.0089,0.0044,0.0083,0.013
12.011182,-0.0102,0.0044,-0.0013,0.011
12.015855,-0.0052,-0.0194,-0.0013,0.020
12.021113,0.0092,0.0045,-0.0108,0.015
12.026139,-0.0240,0.0235,-0.0107,0.035
12.030992,-0.0143,0.0329,0.0132,0.038
12.036019,0.0001,-0.0007,0.0083,0.008
12.044643,0.0049,-0.0149,-0.0155,0.022
12.046154,0.0049,0.0137,-0.0201,0.025
12.063277,0.0143,0.0184,-0.0057,0.024
12.064016,-0.0048,-0.0103,0.0086,0.014
12.064854,-0.0095,-0.0007,0.0180,0.020
12.070400,-0.0094,0.0278,0.0036,0.030
12.070857,-0.0093,0.0133,-0.0154,0.022
12.076073,0.0051,0.0227,-0.0153,0.028
12.081132,-0.0045,-0.0154,0.0133,0.021
12.086058,0.0146,-0.0011,-0.0105,0.018
12.091254,0.0050,-0.0012,0.0418,0.042
12.095759,-0.0187,-0.0154,0.0082,0.026
12.100816,0.0005,-0.0057,0.0176,0.019
12.105837,0.0005,-0.0058,0.0128,0.014
12.110969,-0.0042,0.0084,0.0079,0.012
12.116062,-0.0136,-0.0060,0.0078,0.017
12.121119,0.0055,-0.0153,0.0410,0.044
12.126279,0.0149,-0.0152,0.0122,0.025
12.131486,-0.0041,0.0134,0.0121,0.019
12.135686,0.0149,0.0131,0.0025,0.020
12.145013,0.0244,0.0129,0.0120,0.030
12.145662,0.0194,0.0033,-0.0024,0.020
12.165233,0.0001,-0.0109,-0.0071,0.013
12.165859,0.0237,0.0082,0.0214,0.033
12.166057,-0.0144,0.0129,0.0308,0.036
12.166260,-0.0048,0.0081,0.0162,0.019
12.170910,0.0000,0.0033,0.0446,0.045
12.175780,0.0048,-0.0015,-0.0080,0.009
12.180914,-0.0049,0.0079,0.0016,0.009
12.185734,0.0141,-0.0064,0.0063,0.017
12.191419,0.0186,0.0078,0.0300,0.036
12.195812,0.0183,0.0268,0.0060,0.033
12.201233,-0.0198,0.0124,-0.0130,0.027
12.205965,0.0086,-0.0209,0.0250,0.034
12.211124,-0.0057,-0.0065,0.0153,0.018
12.216508,0.0180,0.0126,0.0010,0.022
12.220783,-0.0108,-0.0255,-0.0133,0.031
12.225583,0.0081,0.0271,0.0106,0.030
12.230580,-0.0017,0.0127,-0.0180,0.022
12.236250,-0.0160,-0.0065,0.0201,0.027
12.245304,-0.0110,0.0078,0.0295,0.032
12.246025,0.0128,0.0124,0.0197,0.027
12.267617,0.0078,0.0170,-0.0279,0.034
12.268366,0.0029,-0.0116,-0.0609,0.062
12.268640,0.0218,0.0123,-0.1079,0.111
12.268904,0.0073,-0.0163,-0.0453,0.049
12.270757,-0.0071,-0.0209,-0.0164,0.027
12.275736,-0.0022,0.0173,0.0122,0.021
12.280632,-0.0070,-0.0066,-0.0069,0.012
12.285597,-0.0068,0.0030,0.0311,0.032
12.290801,-0.0162,-0.0018,-0.0023,0.016
12.295520,-0.0067,0.0077,-0.0118,0.016
12.300701,0.0171,0.0076,-0.0022,0.019
12.305609,-0.0022,0.0029,0.0025,0.004
12.310991,-0.0071,-0.0162,-0.0070,0.019
12.315663,0.0074,0.0029,0.0216,0.023
12.320649,0.0168,-0.0019,0.0024,0.017
12.325591,0.0214,-0.0068,0.0024,0.023
12.330578,0.0023,-0.0020,-0.0071,0.008
12.335583,-0.0073,0.0027,-0.0261,0.027
12.340762,0.0023,-0.0209,0.0121,0.024
12.346010,-0.0072,0.0030,0.0358,0.037
12.367515,0.0024,-0.0159,0.0022,0.016
12.368296,-0.0166,0.0032,0.0117,0.021
12.368571,-0.0164,0.0032,-0.0026,0.017
12.368840,-0.0067,-0.0064,-0.0074,0.012
12.371255,0.0027,0.0079,-0.0073,0.011
12.375955,-0.0068,-0.0065,-0.0025,0.010
12.381175,-0.0211,0.0031,0.0023,0.021
12.385638,0.0074,0.0174,-0.0072,0.020
12.390520,-0.0163,-0.0065,-0.0024,0.018
12.395562,-0.0020,0.0078,-0.0024,0.008
12.400330,0.0218,0.0125,0.0261,0.036
12.406293,-0.0021,-0.0065,-0.0121,0.014
12.410404,-0.0068,-0.0160,-0.0167,0.024
12.415821,0.0028,-0.0254,0.0166,0.030
12.420379,0.0074,0.0129,0.0117,0.019
12.425730,-0.0164,-0.0062,0.0069,0.019
12.431501,-0.0019,-0.0155,0.0021,0.016
12.435752,0.0172,0.0084,0.0116,0.022
12.440924,0.0171,-0.0060,-0.0170,0.025
12.446253,-0.0211,-0.0107,-0.0264,0.035
12.467979,-0.0019,-0.0106,0.0023,0.011
12.468685,-0.0019,0.0037,-0.0214,0.022
12.468946,0.0123,0.0037,-0.0023,0.013
12.469202,-0.0021,-0.0154,-0.0070,0.017
12.471948,-0.0069,0.0275,-0.0259,0.038
12.475500,-0.0022,0.0035,-0.0210,0.021
12.480493,0.0026,0.0224,0.0220,0.032
12.485098,0.0121,0.0128,-0.0115,0.021
12.490317,-0.0070,-0.0111,0.0171,0.022
12.495782,0.0074,-0.0015,0.0075,0.011
12.501035,-0.0070,-0.0015,0.0074,0.010
12.505181,-0.0069,-0.0252,-0.0069,0.027
12.510492,0.0028,0.0082,-0.0116,0.014
12.515567,0.0122,0.0130,-0.0020,0.018
