time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.066958,-0.0198,-0.0062,-0.4528,0.453
7.072037,0.1370,-0.0295,0.1872,0.234
7.078594,0.0465,-0.0675,0.0290,0.087
7.085709,-0.0952,0.0373,0.0573,0.117
7.086700,-0.0936,0.0510,0.4082,0.422
7.091712,0.0307,-0.0587,-0.0606,0.090
7.096989,-0.0415,0.0560,-0.1503,0.166
7.102218,0.0057,0.0085,-0.1348,0.135
7.108842,0.0292,0.0133,0.0325,0.046
7.111938,-0.0321,0.0035,0.5926,0.593
7.116616,-0.0028,-0.0206,0.1935,0.195
7.121587,-0.0689,0.0221,0.2869,0.296
7.126779,-0.0452,-0.0209,-0.0384,0.063
7.132846,0.0115,0.0128,-0.3990,0.399
7.136668,0.0437,0.0082,-0.2485,0.252
7.141953,0.0717,-0.0154,-0.1230,0.143
7.146822,0.0287,-0.0059,0.0633,0.070
7.151641,-0.0135,0.0556,0.1910,0.199
7.156886,-0.0463,0.0027,0.1419,0.149
7.162647,-0.0317,-0.0066,0.0552,0.064
7.169934,-0.0084,0.0127,-0.0924,0.094
7.172028,0.0384,-0.0061,-0.1962,0.200
7.187039,0.0140,0.0179,-0.1043,0.107
7.187711,0.0189,0.0319,0.0153,0.040
7.187905,-0.0044,0.0077,0.0911,0.092
7.194309,-0.0325,0.0075,0.1711,0.174
7.198447,-0.0037,0.0216,-0.0108,0.024
7.202053,-0.0136,0.0309,-0.0582,0.067
7.206700,0.0192,0.0212,-0.1099,0.114
7.212035,-0.0002,-0.0215,-0.0473,0.052
7.217007,0.0095,0.0023,0.0481,0.049
7.222829,0.0003,0.0021,0.1189,0.119
7.227113,-0.0090,0.0115,0.0752,0.077
7.231558,-0.0137,-0.0171,-0.0156,0.027
7.238367,0.0050,0.0070,-0.1247,0.125
7.241429,0.0047,0.0118,-0.1237,0.124
7.247532,0.0282,-0.0119,-0.0562,0.064
7.251424,-0.0004,0.0071,0.0297,0.031
7.256573,-0.0190,-0.0026,0.0960,0.098
7.261557,-0.0091,0.0068,0.0714,0.072
7.266388,-0.0185,0.0068,-0.0479,0.052
7.271661,-0.0187,0.0116,-0.0902,0.093
7.278501,0.0096,-0.0264,-0.0705,0.076
7.281625,0.0189,0.0070,-0.0176,0.027
7.296932,0.0048,-0.0121,0.0205,0.024
7.297520,0.0239,0.0163,-0.0129,0.032
7.297729,-0.0188,0.0210,-0.0081,0.029
7.303561,-0.0043,-0.0076,0.0205,0.022
7.306285,0.0099,0.0114,0.0346,0.038
7.311496,0.0096,0.0066,0.0058,0.013
7.316085,0.0236,-0.0028,-0.0180,0.030
7.321145,-0.0003,0.0067,-0.0368,0.037
7.326281,-0.0049,-0.0219,-0.0128,0.026
7.331795,0.0095,-0.0028,-0.0364,0.038
7.336334,-0.0095,-0.0170,-0.0266,0.033
7.341474,-0.0236,0.0021,0.0163,0.029
7.346425,-0.0186,-0.0027,0.0352,0.040
7.351326,0.0148,0.0163,-0.0078,0.023
7.356554,-0.0090,0.0020,-0.0125,0.016
7.361297,0.0100,0.0068,-0.0552,0.056
7.366620,0.0098,-0.0076,-0.0500,0.051
7.371578,0.0003,-0.0027,0.0074,0.008
7.376178,0.0003,-0.0122,0.0549,0.056
7.381293,0.0050,0.0165,0.0592,0.062
7.387998,0.0099,-0.0027,-0.0173,0.020
7.403715,-0.0140,0.0163,-0.0457,0.050
7.404429,0.0098,-0.0029,-0.0215,0.024
7.404686,-0.0186,0.0113,-0.0261,0.034
7.406178,-0.0089,0.0254,0.0121,0.030
7.412052,0.0007,0.0016,0.0547,0.055
7.418669,-0.0182,0.0110,0.0448,0.050
7.421321,0.0009,-0.0033,0.0112,0.012
7.426203,-0.0088,-0.0080,-0.0412,0.043
7.431364,-0.0279,-0.0221,-0.0218,0.042
7.436982,0.0340,0.0113,-0.0406,0.054
7.441868,-0.0042,-0.0029,-0.0071,0.009
7.446469,0.0007,0.0161,0.0452,0.048
7.451080,0.0198,-0.0031,0.0401,0.045
7.456153,-0.0088,0.0063,0.0303,0.032
7.461023,0.0198,-0.0222,0.0205,0.036
7.466245,0.0148,-0.0172,-0.0509,0.056
7.471335,0.0240,-0.0076,-0.0694,0.074
7.479197,-0.0141,0.0162,-0.0309,0.038
7.481238,-0.0282,0.0160,0.0264,0.042
7.496241,0.0054,0.0063,0.0262,0.027
7.496775,0.0007,0.0110,0.0164,0.020
7.496984,0.0007,0.0014,0.0068,0.007
7.504751,-0.0136,0.0014,-0.0312,0.034
7.506075,0.0102,-0.0081,0.0070,0.015
7.514199,0.0053,-0.0127,0.0164,0.021
7.523852,-0.0135,-0.0126,0.0353,0.040
7.524662,-0.0132,-0.0078,0.0398,0.043
7.526023,-0.0320,-0.0219,0.0489,0.062
7.530857,-0.0033,0.0066,0.0010,0.008
7.536054,0.0062,-0.0314,-0.0275,0.042
7.541028,-0.0034,-0.0025,-0.0320,0.032
7.546203,0.0298,0.0022,-0.0127,0.032
7.550933,0.0105,-0.0262,0.0206,0.035
7.555915,-0.0037,0.0026,0.0299,0.030
7.560911,0.0058,0.0119,0.0297,0.033
7.567190,-0.0085,0.0024,0.0057,0.011
7.570828,-0.0132,-0.0166,-0.0228,0.031
7.575999,0.0058,-0.0022,-0.0274,0.028
7.580749,0.0059,-0.0116,0.0061,0.014
7.587696,-0.0275,-0.0163,0.0298,0.044
7.591695,0.0204,-0.0163,0.0200,0.033
7.602831,-0.0082,0.0123,-0.0039,0.015
7.603379,-0.0176,-0.0116,-0.0039,0.021
7.606045,-0.0032,-0.0019,-0.0323,0.033
7.611737,-0.0127,0.0125,-0.0225,0.029
7.615851,0.0158,-0.0113,-0.0034,0.020
7.620636,0.0012,0.0078,0.0062,0.010
7.625891,0.0015,0.0077,0.0156,0.017
7.630882,0.0015,0.0171,0.0297,0.034
7.636386,0.0063,-0.0020,-0.0038,0.008
7.641044,0.0015,-0.0020,-0.0227,0.023
7.645781,-0.0080,-0.0021,-0.0178,0.020
7.650852,0.0062,-0.0163,0.0013,0.017
7.655924,0.0108,0.0314,-0.0129,0.036
7.660836,0.0060,0.0075,0.0252,0.027
7.666099,-0.0036,-0.0257,0.0202,0.033
7.671937,-0.0083,-0.0207,-0.0274,0.035
7.679664,-0.0178,0.0127,-0.0177,0.028
7.680435,0.0202,-0.0064,-0.0128,0.025
7.691210,0.0248,-0.0110,-0.0032,0.027
7.691798,0.0105,0.0176,0.0206,0.029
7.695830,-0.0182,0.0079,-0.0271,0.034
7.700539,0.0059,-0.0112,-0.0316,0.034
7.705569,0.0106,0.0032,-0.0219,0.025
7.710366,0.0153,-0.0063,-0.0074,0.018
7.715692,-0.0133,-0.0252,-0.0359,0.046
7.720723,-0.0132,-0.0060,-0.0023,0.015
7.725670,0.0058,0.0036,0.0214,0.022
7.730517,0.0057,-0.0060,0.0070,0.011
7.735600,0.0104,0.0131,0.0307,0.035
7.740410,0.0056,0.0036,0.0162,0.018
7.745491,0.0103,0.0178,-0.0029,0.021
7.751068,0.0007,0.0177,-0.0077,0.019
7.755633,0.0101,-0.0062,-0.0123,0.017
7.760971,0.0005,-0.0062,0.0020,0.007
7.765657,0.0005,0.0034,0.0305,0.031
7.770487,-0.0137,0.0034,0.0255,0.029
7.779931,-0.0135,0.0033,0.0063,0.015
7.780649,0.0008,0.0032,0.0015,0.004
7.797329,-0.0183,0.0222,0.0062,0.029
7.797995,0.0292,0.0030,-0.0318,0.043
7.798248,-0.0043,0.0077,-0.0031,0.009
7.802037,0.0005,-0.0208,-0.0126,0.024
7.806007,-0.0138,0.0078,-0.0172,0.023
7.811607,0.0005,0.0221,0.0352,0.042
7.815924,0.0053,0.0030,0.0159,0.017
7.821382,0.0195,-0.0018,-0.0032,0.020
7.827358,0.0193,0.0124,0.0063,0.024
7.832827,-0.0046,0.0028,0.0157,0.017
7.836075,0.0050,0.0265,0.0014,0.027
7.841174,0.0048,-0.0069,-0.0082,0.012
7.846041,0.0048,0.0027,0.0062,0.008
7.851052,-0.0142,0.0027,0.0204,0.025
7.855308,0.0193,0.0026,0.0107,0.022
7.860103,0.0238,0.0026,0.0058,0.025
7.865023,0.0141,-0.0021,0.0153,0.021
7.870096,0.0092,0.0075,0.0104,0.016
7.875283,-0.0147,0.0074,-0.0134,0.021
7.880890,0.0139,0.0073,-0.0038,0.016
7.897766,-0.0100,-0.0259,0.0057,0.028
7.898471,-0.0004,0.0028,0.0104,0.011
7.898738,0.0138,-0.0068,0.0008,0.015
7.900051,-0.0053,0.0217,0.0293,0.037
7.906432,-0.0337,0.0169,-0.0279,0.047
7.913350,0.0140,-0.0071,0.0151,0.022
7.916050,-0.0004,-0.0165,0.0007,0.017
7.920143,0.0233,0.0026,0.0149,0.028
7.925086,0.0136,0.0120,-0.0137,0.023
7.930061,-0.0102,-0.0450,0.0054,0.046
7.935480,0.0041,0.0265,-0.0136,0.030
7.940402,0.0041,0.0026,-0.0087,0.010
7.945289,0.0086,0.0120,-0.0134,0.020
7.950755,-0.0104,-0.0023,-0.0038,0.011
7.955976,0.0087,0.0024,0.0010,0.009
7.960298,0.0134,0.0309,0.0152,0.037
7.966157,0.0132,-0.0025,-0.0039,0.014
7.970728,0.0131,0.0118,-0.0181,0.025
7.975165,-0.0013,0.0022,-0.0085,0.009
7.981358,0.0226,-0.0073,-0.0227,0.033
7.997084,-0.0013,-0.0216,-0.0272,0.035
7.997695,-0.0203,-0.0024,0.0252,0.032
7.997898,-0.0012,0.0023,0.0060,0.007
7.999751,-0.0154,-0.0118,0.0202,0.028
8.010095,-0.0153,-0.0023,-0.0227,0.027
8.010687,0.0085,0.0025,0.0060,0.011
8.015372,-0.0105,0.0120,-0.0178,0.024
8.020066,-0.0010,-0.0023,-0.0129,0.013
8.025031,-0.0010,-0.0068,-0.0175,0.019
8.030097,0.0133,0.0028,0.0064,0.015
8.035025,0.0038,-0.0019,-0.0222,0.023
8.041250,-0.0057,0.0028,0.0112,0.013
8.045082,-0.0009,-0.0019,-0.0126,0.013
8.050349,0.0039,0.0077,0.0112,0.014
8.055231,-0.0057,0.0029,-0.0078,0.010
8.060145,-0.0056,-0.0162,0.0160,0.023
8.064671,0.0277,-0.0019,0.0016,0.028
8.069826,-0.0058,-0.0161,0.0016,0.017
8.074625,-0.0058,0.0079,-0.0032,0.010
8.080070,0.0037,-0.0064,0.0063,0.010
8.098336,0.0037,0.0032,-0.0032,0.006
8.099042,-0.0105,0.0081,0.0063,0.015
8.099456,0.0038,0.0128,-0.0080,0.016
8.099729,0.0323,0.0032,-0.0032,0.033
8.107110,0.0178,0.0079,0.0206,0.028
8.113212,0.0081,-0.0112,-0.0081,0.016
8.115037,0.0078,-0.0157,-0.0460,0.049
8.122259,-0.0161,-0.0108,0.0019,0.019
8.124902,-0.0111,-0.0107,0.0066,0.017
8.130222,-0.0394,0.0179,0.0113,0.045
8.138582,0.0037,0.0273,0.0064,0.028
8.140212,0.0085,0.0081,-0.0221,0.025
8.146852,-0.0153,0.0080,0.0113,0.021
8.150005,-0.0056,0.0175,-0.0173,0.025
8.155881,0.0134,-0.0017,-0.0029,0.014
8.163330,-0.0152,0.0268,-0.0171,0.035
8.164383,0.0088,-0.0019,0.0020,0.009
8.170672,0.0134,-0.0209,-0.0312,0.040
8.174556,-0.0011,-0.0018,0.0070,0.007
8.180013,-0.0201,0.0125,0.0022,0.024
8.190332,0.0087,0.0029,0.0022,0.009
8.191000,0.0134,-0.0209,-0.0216,0.033
8.213785,0.0084,-0.0017,-0.0024,0.009
8.214527,0.0083,0.0079,0.0071,0.013
8.214799,0.0034,-0.0065,0.0071,0.010
8.215039,0.0034,0.0031,-0.0262,0.027
8.215371,0.0033,0.0125,0.0025,0.013
8.220150,-0.0015,-0.0066,-0.0023,0.007
8.224817,-0.0063,-0.0017,-0.0023,0.007
8.229799,0.0081,-0.0017,-0.0165,0.018
8.237702,-0.0252,0.0029,-0.0211,0.033
8.240039,-0.0062,-0.0113,0.0076,0.015
8.244537,-0.0205,-0.0112,0.0170,0.029
8.249837,0.0035,-0.0206,-0.0116,0.024
8.254704,-0.0061,-0.0062,-0.0115,0.014
8.261039,-0.0201,0.0176,-0.0162,0.031
8.264865,0.0180,-0.0253,0.0077,0.032
8.269361,0.0131,0.0082,0.0171,0.023
8.274280,-0.0060,0.0082,0.0027,0.010
8.281002,-0.0155,0.0033,-0.0068,0.017
8.284926,-0.0011,0.0128,-0.0067,0.015
8.297472,0.0037,0.0034,-0.0257,0.026
8.298090,-0.0058,0.0225,0.0173,0.029
8.299177,0.0132,0.0127,0.0076,0.020
8.304374,-0.0106,0.0031,0.0028,0.011
8.309343,-0.0010,-0.0017,0.0123,0.012
8.314397,0.0133,-0.0111,-0.0115,0.021
8.319587,-0.0010,0.0080,0.0170,0.019
8.324347,0.0038,-0.0110,0.0169,0.021
8.329332,-0.0104,-0.0061,-0.0117,0.017
8.335322,0.0086,-0.0060,-0.0069,0.013
8.339334,0.0133,-0.0013,0.0027,0.014
8.344347,-0.0058,0.0035,-0.0021,0.007
8.349365,-0.0106,0.0036,-0.0068,0.013
8.354267,-0.0200,-0.0011,-0.0068,0.021
8.359637,-0.0199,-0.0059,0.0313,0.038
8.364422,-0.0055,-0.0011,-0.0165,0.017
8.369121,-0.0103,0.0084,-0.0021,0.013
8.374261,0.0042,0.0132,-0.0021,0.014
8.381181,0.0136,0.0179,0.0122,0.026
8.384535,0.0040,0.0273,-0.0069,0.028
8.401610,0.0087,0.0081,0.0169,0.021
8.402216,0.0086,-0.0204,0.0262,0.034
8.402486,-0.0104,0.0035,0.0118,0.016
8.404063,-0.0008,-0.0013,0.0069,0.007
8.411535,0.0040,0.0225,0.0021,0.023
8.414519,-0.0104,0.0081,-0.0074,0.015
8.420032,-0.0150,-0.0110,0.0069,0.020
8.424455,0.0090,-0.0061,0.0116,0.016
8.430078,0.0186,-0.0109,0.0020,0.022
8.434089,-0.0101,0.0082,-0.0075,0.015
8.439609,-0.0052,0.0127,0.0163,0.021
8.444323,0.0376,0.0032,-0.0123,0.040
8.449268,0.0135,0.0127,-0.0027,0.019
8.454307,0.0039,-0.0160,0.0115,0.020
8.459188,-0.0055,0.0031,0.0114,0.013
8.464268,0.0040,-0.0063,-0.0124,0.014
8.469272,0.0087,0.0080,-0.0028,0.012
8.474064,-0.0199,0.0129,-0.0170,0.029
8.479184,0.0087,-0.0015,-0.0169,0.019
8.484021,0.0039,-0.0062,0.0022,0.008
8.490617,-0.0104,-0.0204,0.0070,0.024
8.502741,0.0086,0.0035,0.0259,0.028
8.503328,0.0133,-0.0060,0.0020,0.015
8.503795,0.0083,-0.0154,0.0019,0.018
8.509038,0.0083,0.0179,0.0019,0.020
8.513964,0.0035,-0.0013,0.0067,0.008
8.519620,-0.0203,0.0036,-0.0219,0.030
8.524102,-0.0107,-0.0059,-0.0075,0.014
8.528846,-0.0155,-0.0247,-0.0074,0.030
8.534039,-0.0153,0.0088,-0.0169,0.024
8.539244,-0.0057,0.0040,0.0213,0.022
8.544564,0.0088,-0.0007,0.0163,0.019
8.548846,0.0134,0.0135,-0.0075,0.020
8.553959,0.0086,-0.0008,0.0020,0.009
8.558840,-0.0104,-0.0198,-0.0075,0.024
8.564862,0.0182,-0.0007,0.0116,0.022
8.569229,-0.0057,-0.0053,0.0067,0.010
8.573889,-0.0388,0.0042,0.0114,0.041
8.578796,0.0183,-0.0196,-0.0029,0.027
8.583857,0.0182,0.0044,-0.0219,0.029
8.590390,0.0085,0.0043,0.0020,0.010
8.605528,0.0038,0.0185,0.0068,0.020
8.606254,-0.0201,-0.0055,0.0257,0.033
8.606914,-0.0199,0.0042,-0.0030,0.021
8.609328,-0.0150,0.0183,-0.0077,0.025
8.615578,-0.0055,-0.0056,-0.0124,0.015
8.619324,-0.0053,0.0087,-0.0123,0.016
8.623751,-0.0054,-0.0105,0.0020,0.012
8.629635,-0.0005,0.0038,0.0068,0.008
8.633377,0.0137,0.0181,0.0115,0.025
8.639019,0.0041,0.0321,0.0066,0.033
8.644505,0.0041,-0.0061,0.0161,0.018
8.648511,-0.0197,0.0082,0.0112,0.024
8.653768,0.0137,-0.0014,0.0111,0.018
8.658585,-0.0149,0.0081,0.0015,0.017
8.663912,0.0043,-0.0061,-0.0080,0.011
8.668834,0.0042,-0.0156,-0.0032,0.016
8.673983,0.0090,0.0083,0.0158,0.020
8.680211,-0.0007,-0.0012,-0.0223,0.022
8.683844,0.0277,-0.0060,-0.0126,0.031
8.693998,-0.0105,0.0083,-0.0030,0.014
8.694513,0.0086,0.0225,0.0113,0.027
8.699464,-0.0010,0.0176,-0.0031,0.018
8.703495,-0.0104,0.0033,-0.0221,0.025
8.708432,-0.0007,0.0081,-0.0076,0.011
8.713562,-0.0008,-0.0062,0.0114,0.013
8.718622,0.0230,-0.0062,-0.0077,0.025
8.723365,-0.0151,0.0129,0.0114,0.023
8.729095,-0.0151,0.0128,0.0018,0.020
8.733680,0.0183,0.0175,-0.0030,0.025
8.738545,-0.0009,0.0268,-0.0029,0.027
8.743678,-0.0245,0.0075,-0.0077,0.027
8.748243,-0.0148,0.0074,0.0019,0.017
8.753383,0.0044,-0.0211,-0.0029,0.022
8.758345,0.0139,0.0124,-0.0028,0.019
8.763762,0.0090,0.0029,0.0019,0.010
8.768668,-0.0005,-0.0162,-0.0123,0.020
8.773509,-0.0004,0.0029,0.0115,0.012
8.780431,-0.0099,0.0172,-0.0028,0.020
8.783472,-0.0289,0.0028,-0.0028,0.029
8.797028,0.0141,-0.0067,-0.0028,0.016
8.797625,-0.0240,0.0029,0.0115,0.027
8.798531,0.0047,0.0171,-0.0218,0.028
8.803485,0.0045,0.0170,0.0116,0.021
8.808998,0.0044,0.0027,0.0162,0.017
8.813358,0.0044,0.0169,0.0018,0.018
8.818364,-0.0004,-0.0022,-0.0029,0.004
8.823257,0.0091,-0.0069,-0.0124,0.017
8.828374,-0.0148,-0.0021,0.0162,0.022
8.833160,-0.0052,0.0027,-0.0219,0.023
8.838382,0.0045,-0.0021,-0.0075,0.009
8.843407,0.0045,0.0121,-0.0217,0.025
8.848098,0.0046,-0.0213,-0.0025,0.022
8.853206,-0.0144,-0.0116,0.0070,0.020
8.858171,-0.0001,-0.0067,-0.0120,0.014
8.863519,-0.0096,-0.0067,0.0071,0.014
8.868339,-0.0190,0.0028,-0.0072,0.021
8.873152,0.0048,-0.0018,-0.0024,0.006
8.880821,0.0190,-0.0065,0.0023,0.020
8.883241,-0.0097,0.0030,-0.0167,0.020
8.894097,0.0094,-0.0112,0.0024,0.015
8.894560,0.0141,-0.0064,0.0072,0.017
8.898231,-0.0003,-0.0111,-0.0071,0.013
8.903607,-0.0097,0.0033,-0.0261,0.028
8.908219,0.0093,0.0080,0.0121,0.017
8.913062,-0.0051,0.0080,-0.0070,0.012
8.918257,0.0141,-0.0015,-0.0164,0.022
8.922956,-0.0145,0.0033,-0.0068,0.016
8.928808,0.0141,-0.0063,0.0265,0.031
8.933420,-0.0002,0.0032,-0.0069,0.008
8.938154,-0.0001,-0.0300,-0.0069,0.031
8.942920,-0.0000,0.0035,-0.0116,0.012
8.948000,0.0095,0.0129,-0.0115,0.020
8.953452,0.0190,0.0081,0.0124,0.024
8.958184,-0.0476,0.0175,-0.0020,0.051
8.962905,-0.0044,0.0080,0.0028,0.010
8.967998,-0.0139,0.0033,0.0028,0.015
8.972962,0.0100,0.0365,-0.0020,0.038
8.980912,-0.0043,-0.0017,-0.0210,0.022
8.982864,0.0195,0.0078,-0.0256,0.033
8.995776,-0.0186,-0.0065,-0.0206,0.029
8.996238,-0.0089,-0.0018,-0.0204,0.022
8.998054,0.0055,0.0172,0.0272,0.033
9.003626,0.0006,0.0123,0.0175,0.021
9.008012,-0.0088,-0.0021,-0.0111,0.014
9.012909,0.0007,-0.0020,-0.0253,0.025
9.017939,0.0056,0.0076,-0.0013,0.009
9.023023,-0.0134,0.0264,-0.0013,0.030
9.027929,-0.0085,-0.0024,-0.0061,0.011
9.033504,-0.0084,0.0071,0.0177,0.021
9.038462,0.0059,-0.0166,-0.0062,0.019
9.042556,-0.0178,-0.0071,0.0034,0.019
9.048161,0.0013,-0.0118,-0.0061,0.013
9.052814,-0.0034,0.0169,-0.0013,0.017
9.058199,-0.0081,0.0120,-0.0013,0.015
9.062896,-0.0080,-0.0023,-0.0061,0.010
9.067689,-0.0030,0.0073,-0.0060,0.010
9.072858,0.0112,0.0071,-0.0012,0.013
9.077978,0.0018,-0.0120,-0.0107,0.016
9.083504,-0.0171,-0.0166,-0.0106,0.026
9.095900,-0.0027,-0.0260,0.0132,0.029
9.096461,-0.0168,-0.0020,-0.0059,0.018
9.097803,0.0118,-0.0068,-0.0058,0.015
9.102815,0.0070,0.0123,0.0085,0.016
9.107848,-0.0168,-0.0021,0.0037,0.017
9.112760,0.0071,0.0122,0.0321,0.035
9.117824,-0.0119,0.0121,0.0128,0.021
9.122694,-0.0023,-0.0164,-0.0015,0.017
9.127899,0.0025,0.0169,0.0460,0.049
9.132772,0.0025,-0.0022,0.0266,0.027
9.137728,-0.0069,0.0167,0.0501,0.053
9.142448,0.0027,0.0071,-0.0120,0.014
9.148199,0.0121,-0.0025,-0.0214,0.025
9.152962,-0.0023,-0.0025,0.0073,0.008
9.157712,-0.0022,-0.0025,-0.0165,0.017
9.162815,-0.0022,-0.0071,0.0121,0.014
9.167731,-0.0022,-0.0118,0.0310,0.033
9.172640,0.0027,-0.0069,0.0212,0.022
9.177578,0.0169,-0.0068,0.0115,0.022
9.182988,0.0119,0.0075,-0.0075,0.016
9.193803,-0.0025,0.0073,0.0115,0.014
9.194265,0.0022,0.0263,0.0162,0.031
9.197939,-0.0074,0.0118,0.0255,0.029
9.202453,0.0021,0.0211,0.0253,0.033
9.207295,-0.0075,-0.0170,0.0299,0.035
9.212754,0.0020,-0.0026,0.0154,0.016
9.217305,-0.0124,0.0021,0.0485,0.050
9.222483,0.0019,0.0021,0.0101,0.010
9.227460,0.0208,-0.0028,0.0290,0.036
9.232728,0.0015,-0.0027,-0.0187,0.019
9.238001,0.0156,0.0067,-0.0043,0.018
9.242238,0.0011,0.0162,-0.0280,0.032
9.247519,0.0009,0.0018,-0.0183,0.018
9.252287,0.0055,-0.0125,-0.0229,0.027
9.257291,0.0007,0.0066,-0.0132,0.015
9.262787,-0.0041,-0.0124,0.0106,0.017
9.267418,-0.0042,0.0305,-0.0322,0.045
9.272379,0.0147,0.0016,-0.0747,0.076
9.277295,0.0287,-0.0079,-0.0883,0.093
9.282346,-0.0000,0.0159,-0.0258,0.030
9.299063,0.0190,0.0158,-0.0351,0.043
9.299644,0.0095,-0.0033,-0.0206,0.023
9.299851,-0.0285,-0.0033,-0.0062,0.029
9.302475,0.0144,0.0157,0.0034,0.022
9.307471,0.0048,0.0012,0.0034,0.006
9.312825,0.0142,-0.0130,-0.0109,0.022
9.317460,0.0141,0.0203,-0.0013,0.025
9.322405,0.0141,0.0060,0.0224,0.027
9.327113,-0.0051,0.0107,0.0222,0.025
9.332728,0.0093,-0.0083,0.0078,0.015
9.337823,-0.0003,-0.0131,-0.0160,0.021
9.342053,0.0140,-0.0083,-0.0301,0.034
9.347259,0.0045,-0.0224,-0.0109,0.025
9.352030,0.0091,-0.0079,0.0225,0.025
9.357531,0.0090,0.0113,0.0080,0.016
9.362783,0.0185,0.0063,0.0080,0.021
9.367394,0.0088,-0.0033,-0.0158,0.018
9.372236,-0.0055,0.0251,0.0033,0.026
9.376989,0.0183,0.0107,0.0080,0.023
9.382173,0.0037,-0.0273,-0.0063,0.028
9.395173,-0.0011,-0.0080,-0.0110,0.014
9.396731,-0.0202,-0.0032,-0.0014,0.020
9.397267,0.0038,-0.0221,-0.0061,0.023
9.402002,0.0038,0.0160,0.0081,0.018
9.407531,-0.0010,-0.0079,0.0366,0.037
9.412846,0.0134,0.0064,-0.0017,0.015
9.417088,-0.0011,0.0064,-0.0160,0.017
9.422084,0.0038,-0.0031,0.0269,0.027
9.426941,0.0275,0.0301,-0.0065,0.041
9.432259,-0.0108,0.0203,0.0030,0.023
9.437867,0.0226,-0.0130,-0.0018,0.026
9.442163,-0.0060,-0.0129,0.0125,0.019
9.447091,-0.0106,-0.0081,0.0029,0.014
9.451947,0.0085,-0.0033,-0.0019,0.009
9.457100,0.0085,-0.0032,-0.0209,0.023
9.462089,0.0037,0.0062,0.0031,0.008
9.467021,-0.0105,-0.0176,0.0125,0.024
9.471978,-0.0199,-0.0081,0.0219,0.031
9.476913,-0.0007,0.0015,0.0123,0.012
9.482112,0.0041,-0.0079,0.0121,0.015
9.487817,0.0040,0.0159,-0.0022,0.017
9.496660,-0.0008,0.0111,-0.0164,0.020
9.497459,0.0041,0.0016,0.0217,0.022
9.502120,0.0041,0.0064,0.0120,0.014
9.506951,-0.0005,-0.0032,0.0167,0.017
9.512038,-0.0006,-0.0128,0.0023,0.013
9.517380,-0.0100,-0.0079,-0.0025,0.013
9.521865,0.0139,-0.0030,0.0118,0.018
9.526890,-0.0005,0.0065,-0.0121,0.014
9.531924,0.0042,-0.0030,0.0118,0.013
9.537316,0.0137,-0.0030,0.0022,0.014
9.541878,-0.0006,-0.0125,0.0164,0.021
9.546836,0.0137,-0.0314,0.0163,0.038
9.551969,0.0136,-0.0073,-0.0218,0.027
9.556917,0.0086,-0.0169,0.0116,0.022
9.561995,-0.0009,-0.0024,-0.0028,0.004
9.566802,-0.0105,-0.0071,0.0115,0.017
9.571829,-0.0103,-0.0070,-0.0171,0.021
9.576735,0.0040,-0.0164,0.0258,0.031
9.582172,-0.0101,-0.0067,0.0161,0.020
9.587742,0.0138,0.0076,0.0254,0.030
9.596036,-0.0244,-0.0257,0.0157,0.039
9.596538,-0.0004,-0.0113,-0.0176,0.021
9.601577,-0.0004,-0.0111,0.0205,0.023
9.606953,-0.0005,0.0033,-0.0129,0.013
9.611665,0.0090,0.0080,-0.0128,0.018
9.617402,-0.0148,0.0222,0.0110,0.029
9.621716,0.0089,-0.0063,-0.0081,0.014
9.626465,0.0136,0.0079,0.0110,0.019
9.631796,-0.0008,-0.0063,-0.0033,0.007
9.636974,-0.0056,0.0175,0.0014,0.018
9.641807,0.0229,-0.0111,0.0014,0.025
9.646719,0.0133,0.0080,0.0157,0.022
9.651694,0.0085,0.0223,-0.0177,0.030
9.656640,0.0037,0.0078,-0.0271,0.028
9.661593,0.0225,-0.0066,-0.0411,0.047
9.666604,-0.0110,-0.0065,-0.0028,0.013
9.671949,0.0984,-0.0065,-0.3256,0.340
9.676616,-0.1256,-0.0300,-1.3438,1.350
9.681662,0.1323,-0.0440,1.6874,1.693
9.686854,-0.1433,0.0604,0.4340,0.461
9.692020,0.1097,0.0930,0.1170,0.185
9.704774,-0.1526,-0.0646,-0.4158,0.448
9.705238,0.1421,-0.0113,-0.3554,0.383
9.706424,0.0785,0.0794,-0.5234,0.535
9.712001,-0.0121,-0.0828,0.2550,0.268
9.716785,0.0268,-0.0490,0.0012,0.056
9.722108,-0.0104,0.0935,0.3146,0.328
9.726694,-0.0240,-0.0215,0.1126,0.117
9.731575,-0.0905,-0.0022,0.0879,0.126
9.736345,0.0330,-0.0066,-0.3070,0.309
9.741606,0.0466,0.0175,-0.1240,0.134
9.746932,0.0082,-0.0015,0.1049,0.105
9.751530,-0.0434,-0.0065,0.3083,0.311
9.756452,-0.0329,-0.0115,0.3912,0.393
9.761374,-0.0372,0.0074,0.1458,0.151
9.766365,-0.0324,-0.0021,-0.1214,0.126
9.772013,0.0336,0.0077,-0.2818,0.284
9.776317,0.0136,-0.0206,-0.1845,0.186
9.781522,0.0466,-0.0204,-0.1165,0.127
9.786458,-0.0009,0.0224,0.1314,0.133
9.791612,-0.0430,-0.0019,0.1968,0.201
9.806494,-0.0138,0.0026,0.1192,0.120
