time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.695816,-0.0101,-0.0032,-0.0164,0.020
6.701005,0.0090,0.0063,0.0312,0.033
6.706636,-0.0004,0.0063,0.0310,0.032
6.710987,0.0091,0.0157,0.0450,0.048
6.715943,-0.0147,-0.0082,0.0161,0.023
6.720870,-0.0051,0.0061,0.0160,0.018
6.725708,0.0092,-0.0035,0.0253,0.027
6.730759,0.0090,0.0250,0.0109,0.029
6.743048,-0.0148,0.0107,0.0060,0.019
6.747301,0.0138,-0.0084,0.0297,0.034
6.748356,0.0279,-0.0274,0.0105,0.041
6.751743,0.0039,0.0108,0.0436,0.045
6.755886,0.0086,-0.0417,0.0148,0.045
6.760953,0.0086,0.0205,0.0147,0.027
6.765610,-0.0056,0.0108,-0.0044,0.013
6.770615,-0.0008,-0.0320,0.0098,0.034
6.775915,-0.0246,-0.0032,0.0192,0.031
6.780847,-0.0149,-0.0032,0.0238,0.028
6.786080,-0.0100,0.0063,0.0569,0.058
6.790705,-0.0098,-0.0174,0.0137,0.024
6.795608,-0.0003,-0.0029,0.0135,0.014
6.800856,0.0140,0.0161,0.0087,0.023
6.805898,-0.0098,-0.0125,0.0181,0.024
6.810671,-0.0004,0.0019,0.0322,0.032
6.815854,-0.0098,0.0209,0.0224,0.032
6.820563,0.0044,0.0017,0.0080,0.009
6.825788,-0.0149,-0.0030,0.0079,0.017
6.831678,0.0136,0.0112,-0.0111,0.021
6.835640,-0.0294,-0.0222,-0.0158,0.040
6.840837,0.0136,0.0017,-0.0346,0.037
6.845596,0.0086,-0.0221,0.0274,0.036
6.850683,-0.0059,0.0113,0.0556,0.057
6.855605,0.0083,0.0064,-0.0445,0.046
6.860525,-0.0109,-0.0079,-0.0964,0.097
6.865874,-0.0107,-0.0172,-0.1051,0.107
6.870977,0.0082,0.0163,-0.0377,0.042
6.875529,-0.0061,-0.0028,-0.0327,0.033
6.880691,-0.0344,0.0066,0.0246,0.043
6.885775,-0.0055,-0.0077,0.0481,0.049
6.890592,0.0041,0.0065,0.0145,0.016
6.895581,0.0087,0.0017,-0.0046,0.010
6.900503,-0.0056,0.0159,0.0001,0.017
6.905482,-0.0103,-0.0269,-0.0378,0.048
6.910363,0.0229,-0.0172,-0.0138,0.032
6.915495,0.0038,0.0020,0.0053,0.007
6.920394,0.0085,-0.0124,-0.0137,0.020
6.925458,-0.0059,0.0019,0.0291,0.030
6.930442,0.0132,0.0018,-0.0091,0.016
6.937163,0.0035,0.0019,-0.0043,0.006
6.947964,-0.0060,-0.0029,-0.0137,0.015
6.948456,-0.0250,-0.0171,-0.0136,0.033
6.950650,-0.0106,-0.0027,0.0245,0.027
6.955498,0.0133,-0.0122,0.0290,0.034
6.960594,-0.0010,-0.0026,0.0240,0.024
6.965659,0.0038,0.0164,0.0238,0.029
6.970707,0.0037,0.0116,-0.0191,0.023
6.975437,0.0179,0.0116,0.0048,0.022
6.980260,0.0131,-0.0122,-0.0237,0.030
6.985458,-0.0013,-0.0122,-0.0140,0.019
6.990905,0.0082,0.0165,0.0146,0.023
6.995272,0.0081,-0.0026,0.0145,0.017
7.000472,-0.0109,0.0116,0.0048,0.017
7.005212,0.0082,-0.0075,0.0095,0.015
7.010445,0.0224,0.0019,-0.0000,0.022
7.015782,-0.0254,0.0162,-0.0143,0.033
7.020233,-0.0252,-0.0170,0.0048,0.031
7.025263,0.0179,-0.0121,0.0095,0.024
7.030274,0.0178,-0.0120,0.0332,0.040
7.035564,-0.0108,0.0025,0.0044,0.012
7.043287,-0.0012,-0.0071,0.0186,0.020
7.045049,0.0083,0.0024,-0.0100,0.013
7.050125,0.0128,0.0166,-0.0147,0.026
7.055365,0.0079,-0.0025,-0.0003,0.008
7.060295,-0.0064,-0.0025,-0.0003,0.007
7.065315,-0.0158,0.0118,0.0045,0.020
7.070378,-0.0109,0.0164,-0.0051,0.020
7.075335,-0.0203,0.0163,0.0045,0.026
7.079871,0.0037,0.0161,-0.0051,0.017
7.085053,0.0084,-0.0124,0.0092,0.018
7.090526,-0.0060,0.0019,0.0234,0.024
7.094970,0.0083,0.0161,-0.0053,0.019
7.100159,-0.0013,-0.0078,0.0042,0.009
7.105050,-0.0155,0.0018,-0.0053,0.016
7.110274,0.0084,0.0018,0.0137,0.016
7.115333,-0.0060,-0.0030,0.0041,0.008
7.120670,-0.0108,-0.0077,-0.0006,0.013
7.126449,0.0131,0.0256,0.0136,0.032
7.130130,-0.0061,0.0064,-0.0198,0.022
7.135153,-0.0012,0.0016,0.0232,0.023
7.140137,-0.0061,0.0015,0.0087,0.011
7.144992,-0.0059,0.0109,0.0134,0.018
7.150098,0.0225,-0.0176,-0.0010,0.029
7.155038,0.0081,-0.0128,0.0085,0.017
7.160575,-0.0253,-0.0127,0.0085,0.030
7.165157,0.0222,0.0111,0.0037,0.025
7.170706,0.0362,-0.0128,-0.0201,0.043
7.174969,-0.0021,0.0110,-0.0010,0.011
7.179945,0.0028,0.0063,-0.0057,0.009
7.184902,-0.0020,-0.0128,-0.0199,0.024
7.193412,0.0171,0.0252,-0.0150,0.034
7.194750,0.0073,0.0060,-0.0054,0.011
7.199668,-0.0212,0.0011,0.0137,0.025
7.205026,-0.0116,-0.0083,-0.0007,0.014
7.209989,0.0123,-0.0225,-0.0197,0.032
7.214993,-0.0021,0.0062,0.0090,0.011
7.219842,-0.0211,0.0109,-0.0196,0.031
7.226637,-0.0067,-0.0129,-0.0004,0.015
7.230225,0.0169,0.0251,-0.0147,0.034
7.235197,0.0216,-0.0036,0.0045,0.022
7.240015,0.0023,0.0154,-0.0146,0.021
7.244937,-0.0167,0.0011,-0.0097,0.019
7.250319,0.0024,0.0105,-0.0144,0.018
7.254931,0.0070,-0.0037,-0.0475,0.048
7.260115,0.0165,0.0106,-0.2750,0.276
7.265118,0.1348,-0.0464,-1.1037,1.113
7.270988,-0.1601,0.1067,0.9995,1.018
7.275285,0.0839,-0.0991,0.8108,0.821
7.279610,-0.1015,0.0439,-0.6870,0.696
7.284932,-0.0147,-0.0373,1.2609,1.262
7.289883,0.0609,0.0626,-1.3091,1.312
7.294685,-0.0493,-0.0610,-0.1205,0.144
7.300014,0.0886,0.0254,-0.2240,0.242
7.304983,0.0022,-0.0839,0.3002,0.312
7.309780,-0.0307,0.0831,-0.0775,0.118
7.314844,-0.0868,-0.0176,0.6117,0.618
7.319735,0.0664,-0.0130,-0.1151,0.134
7.327024,-0.0526,0.0440,-0.0762,0.103
7.330408,-0.0095,-0.0133,-0.1800,0.181
7.336410,0.0094,0.0060,-0.1833,0.184
7.339953,-0.0051,0.0109,0.3121,0.312
7.344799,-0.0099,-0.0034,0.2003,0.201
7.349972,-0.0572,0.0060,0.3601,0.365
7.354828,0.0099,0.0199,0.1101,0.112
7.359850,0.0193,0.0196,-0.2184,0.220
7.364830,0.0049,-0.0138,-0.1834,0.184
7.369488,0.0188,0.0054,-0.2768,0.277
7.375175,0.0186,0.0056,-0.0608,0.064
7.380441,-0.0148,0.0104,0.1629,0.164
7.384544,-0.0240,0.0101,0.1568,0.159
7.389422,0.0192,0.0099,0.1602,0.162
7.394622,-0.0473,0.0002,0.0402,0.062
7.399949,0.0147,-0.0093,-0.1833,0.184
7.404499,0.0096,-0.0090,-0.1533,0.154
7.409573,-0.0049,-0.0041,-0.0333,0.034
7.414520,0.0139,-0.0039,-0.0188,0.024
7.419490,-0.0336,-0.0276,0.1855,0.191
7.424464,0.0142,0.0010,0.0985,0.100
7.429338,0.0095,0.0057,-0.0305,0.032
7.438952,-0.0142,0.0152,-0.1395,0.141
7.439463,-0.0095,-0.0087,-0.1288,0.129
7.444584,-0.0095,-0.0086,-0.0138,0.019
7.450487,0.0046,-0.0036,0.0623,0.063
7.454358,0.0093,-0.0178,0.0903,0.092
7.459504,0.0092,-0.0082,0.0515,0.053
7.464479,-0.0002,0.0060,-0.0059,0.008
7.469371,0.0093,0.0011,-0.1103,0.111
7.474739,-0.0288,0.0153,-0.0666,0.074
7.479375,-0.0192,-0.0038,-0.0281,0.034
7.484411,0.0093,-0.0085,0.0766,0.078
7.489370,0.0330,-0.0036,0.0522,0.062
7.494218,-0.0005,-0.0036,-0.0004,0.004
7.499380,0.0044,0.0011,-0.0147,0.015
7.504615,0.0187,-0.0131,-0.0620,0.066
7.509460,-0.0052,-0.0035,-0.0235,0.024
7.514462,0.0090,0.0062,0.0051,0.012
7.519249,0.0326,0.0062,0.0003,0.033
7.524411,-0.0103,-0.0224,0.0193,0.031
7.529555,-0.0102,0.0015,0.0477,0.049
7.539162,0.0183,0.0299,0.0378,0.052
7.540985,-0.0056,0.0107,0.0042,0.013
7.544610,-0.0054,0.0107,-0.0338,0.036
7.549453,0.0089,0.0059,-0.0573,0.058
7.554176,0.0135,-0.0179,-0.0140,0.026
7.559404,0.0229,-0.0224,0.0146,0.035
7.564673,-0.0200,0.0062,-0.0046,0.021
7.569257,-0.0150,-0.0033,0.0525,0.055
7.574676,-0.0006,-0.0082,0.0283,0.029
7.579063,-0.0101,0.0203,-0.0052,0.023
7.584105,-0.0100,0.0059,-0.0479,0.049
7.588961,-0.0052,-0.0226,-0.0427,0.049
7.594165,0.0043,0.0109,-0.0424,0.044
7.599480,0.0044,-0.0082,0.0007,0.009
7.604060,-0.0052,0.0204,0.0624,0.066
7.609067,-0.0242,-0.0132,0.0572,0.063
7.613987,-0.0050,0.0153,-0.0098,0.019
7.618931,0.0046,0.0104,-0.0524,0.054
7.624926,-0.0002,-0.0133,-0.0568,0.058
7.629734,0.0046,-0.0084,-0.0135,0.017
7.641007,-0.0049,0.0012,0.0008,0.005
7.641807,0.0284,0.0060,0.0388,0.048
7.643964,0.0045,0.0153,0.0622,0.064
7.648916,0.0141,-0.0133,0.0047,0.020
7.654508,0.0043,-0.0038,-0.0001,0.006
7.658893,0.0139,0.0104,-0.0476,0.051
7.664108,-0.0006,0.0151,-0.0377,0.041
7.668869,0.0185,0.0102,-0.0231,0.031
7.674135,0.0137,-0.0042,0.0341,0.037
7.678780,0.0136,0.0007,0.0480,0.050
7.683857,0.0040,0.0006,0.0334,0.034
7.689040,0.0136,0.0147,-0.0001,0.020
7.694054,0.0135,0.0098,-0.0429,0.046
7.698747,0.0038,0.0050,-0.0377,0.038
7.703728,-0.0105,0.0193,-0.0279,0.036
7.708997,0.0085,0.0049,0.0198,0.022
7.714055,-0.0105,-0.0046,0.0386,0.040
7.719190,-0.0104,0.0096,0.0525,0.054
7.723798,0.0183,0.0095,0.0094,0.023
7.730438,0.0276,0.0046,-0.0335,0.044
7.738783,-0.0155,-0.0145,-0.0522,0.056
7.739228,-0.0059,-0.0001,-0.0137,0.015
7.743892,0.0132,-0.0096,0.0006,0.016
7.748747,0.0131,0.0095,0.0338,0.038
7.754171,-0.0154,-0.0095,0.0763,0.078
7.759480,0.0180,-0.0048,0.0044,0.019
7.763841,0.0036,-0.0048,-0.0003,0.006
7.768996,-0.0200,0.0143,-0.0146,0.029
7.773645,0.0181,0.0047,-0.0145,0.024
7.779082,0.0132,0.0189,0.0141,0.027
7.784393,0.0035,-0.0002,0.0045,0.006
7.788648,0.0035,0.0093,0.0187,0.021
7.793703,-0.0012,-0.0003,0.0091,0.009
7.798579,0.0130,0.0329,-0.0337,0.049
7.803718,0.0082,-0.0007,-0.0429,0.044
7.809358,0.0224,0.0088,-0.0331,0.041
7.813774,0.0174,-0.0008,0.0004,0.017
7.818849,0.0125,0.0087,0.0194,0.025
7.823663,-0.0067,-0.0009,0.0240,0.025
7.828706,-0.0114,0.0039,0.0143,0.019
7.841936,-0.0018,0.0134,-0.0143,0.020
7.842656,0.0030,0.0038,-0.0094,0.011
7.843672,0.0173,0.0038,0.0001,0.018
7.848684,0.0077,-0.0247,0.0144,0.030
7.853742,-0.0019,-0.0103,0.0095,0.014
7.859518,0.0220,0.0088,0.0142,0.028
7.864289,0.0076,-0.0008,0.0093,0.012
7.868741,-0.0305,-0.0102,-0.0050,0.033
7.873865,-0.0160,0.0136,0.0093,0.023
7.878810,-0.0253,-0.0008,-0.0098,0.027
7.883835,-0.0061,-0.0150,0.0283,0.033
7.888720,-0.0013,-0.0007,0.0043,0.005
7.893551,0.0035,0.0041,0.0043,0.007
7.898314,0.0130,0.0041,-0.0053,0.015
7.903659,-0.0013,0.0041,-0.0147,0.015
7.908744,-0.0155,-0.0149,0.0044,0.022
7.913653,0.0085,0.0041,0.0139,0.017
7.918598,-0.0010,0.0136,0.0042,0.014
7.923435,-0.0059,-0.0008,-0.0148,0.016
7.928431,-0.0058,0.0088,-0.0099,0.014
7.933868,0.0321,-0.0103,-0.0003,0.034
7.943285,-0.0062,-0.0102,-0.0336,0.036
7.943722,-0.0063,0.0183,-0.0001,0.019
7.948489,-0.0061,0.0087,0.0237,0.026
7.953596,-0.0250,-0.0150,0.0140,0.032
7.958781,0.0085,-0.0196,0.0091,0.023
7.963387,0.0132,0.0042,-0.0004,0.014
7.968382,-0.0249,0.0089,-0.0099,0.028
7.973238,-0.0247,-0.0008,0.0044,0.025
7.978788,-0.0149,0.0040,0.0091,0.018
7.983564,0.0043,0.0182,0.0090,0.021
7.989614,-0.0099,0.0133,0.0280,0.033
7.993385,-0.0099,-0.0058,0.0182,0.022
7.998129,-0.0098,-0.0058,0.0086,0.014
8.003371,0.0045,-0.0152,-0.0057,0.017
8.008531,0.0044,-0.0010,-0.0247,0.025
8.013297,-0.0241,-0.0058,-0.0055,0.025
8.018365,0.0047,0.0037,-0.0102,0.012
8.023286,-0.0002,0.0132,-0.0101,0.017
8.028525,0.0092,0.0083,0.0042,0.013
8.033419,-0.0004,-0.0202,0.0184,0.027
8.038661,-0.0241,-0.0106,-0.0150,0.030
8.047595,0.0237,-0.0152,0.0232,0.036
8.048194,-0.0049,0.0135,-0.0150,0.021
8.053355,0.0142,0.0087,0.0136,0.022
8.058458,-0.0002,-0.0009,-0.0008,0.001
8.063250,0.0093,-0.0152,-0.0103,0.021
8.068499,-0.0144,-0.0150,0.0183,0.028
8.073276,0.0238,0.0137,0.0039,0.028
8.078244,-0.0049,0.0040,0.0086,0.011
8.083384,-0.0144,-0.0197,0.0038,0.025
8.088392,0.0047,-0.0005,-0.0247,0.025
8.093391,-0.0096,0.0042,-0.0055,0.012
8.098809,0.0047,-0.0053,-0.0197,0.021
8.103192,-0.0050,0.0043,-0.0290,0.030
8.108164,-0.0097,-0.0099,0.0187,0.023
8.113271,0.0141,0.0092,-0.0052,0.018
8.118466,-0.0049,0.0045,0.0043,0.008
8.122957,-0.0192,0.0091,0.0185,0.028
8.128118,-0.0190,-0.0385,0.0279,0.051
8.132991,0.0096,-0.0192,-0.0151,0.026
8.138308,-0.0096,0.0141,-0.0150,0.023
8.148460,-0.0048,0.0093,-0.0101,0.015
8.149319,0.0142,-0.0050,0.0185,0.024
8.153308,0.0094,-0.0097,-0.0102,0.017
8.158059,0.0045,-0.0096,0.0137,0.017
8.163056,0.0091,-0.0095,0.0183,0.023
8.168722,0.0090,0.0095,0.0086,0.016
8.172999,-0.0005,0.0094,0.0038,0.010
8.178051,-0.0147,-0.0143,0.0038,0.021
8.182777,0.0139,0.0096,-0.0200,0.026
8.188165,0.0089,-0.0094,0.0182,0.022
8.193652,-0.0244,0.0097,0.0133,0.029
8.197832,0.0185,0.0048,0.0084,0.021
8.202989,0.0136,-0.0000,-0.0012,0.014
8.208078,0.0277,0.0048,0.0036,0.028
8.212906,-0.0152,0.0047,0.0178,0.024
8.217887,-0.0009,0.0047,-0.0013,0.005
8.223037,0.0039,-0.0095,0.0034,0.011
8.229124,-0.0104,0.0142,0.0034,0.018
8.233323,0.0040,0.0094,-0.0156,0.019
8.242842,-0.0103,-0.0049,0.0178,0.021
8.243586,-0.0053,-0.0001,0.0081,0.010
8.247838,-0.0052,0.0093,0.0080,0.013
8.252852,-0.0003,-0.0146,-0.0063,0.016
8.258196,0.0140,-0.0097,-0.0062,0.018
8.262837,-0.0001,0.0141,-0.0157,0.021
8.267859,-0.0001,0.0091,0.0130,0.016
8.273207,0.0235,0.0090,0.0129,0.028
8.277866,0.0043,0.0232,0.0127,0.027
8.282790,0.0138,-0.0054,-0.0301,0.034
8.288065,-0.0004,-0.0053,0.0224,0.023
8.292902,-0.0099,-0.0006,-0.0063,0.012
8.297661,-0.0193,-0.0006,-0.0110,0.022
8.302797,-0.0288,-0.0006,0.0223,0.036
8.307716,-0.0002,-0.0006,0.0127,0.013
8.312795,0.0046,0.0042,0.0126,0.014
8.317792,-0.0048,0.0089,-0.0018,0.010
8.322751,-0.0096,-0.0054,-0.0113,0.016
8.329685,-0.0095,0.0089,-0.0064,0.015
8.334214,0.0001,-0.0054,-0.0016,0.006
8.342976,0.0096,-0.0102,-0.0016,0.014
8.343447,0.0096,-0.0053,-0.0348,0.037
8.347645,0.0096,0.0185,0.0082,0.022
8.352728,0.0048,-0.0149,-0.0204,0.026
8.357762,-0.0046,-0.0053,-0.0060,0.009
8.362714,-0.0092,-0.0100,0.0036,0.014
8.367624,-0.0043,0.0138,-0.0297,0.033
8.372504,0.0242,-0.0244,-0.0057,0.035
8.377583,0.0051,0.0091,0.0038,0.011
8.382610,0.0004,-0.0004,-0.0057,0.006
8.388029,0.0288,0.0092,0.0086,0.031
8.392914,0.0002,-0.0052,0.0038,0.006
8.397405,0.0001,-0.0241,-0.0247,0.035
8.402633,-0.0047,0.0046,-0.0198,0.021
8.407565,0.0049,-0.0191,-0.0006,0.020
8.412480,-0.0190,-0.0047,-0.0101,0.022
8.417610,0.0097,0.0191,0.0185,0.028
8.422765,0.0049,0.0046,0.0136,0.015
8.429550,-0.0141,-0.0097,-0.0103,0.020
8.433327,-0.0046,-0.0095,0.0088,0.014
8.441810,-0.0045,-0.0142,-0.0008,0.015
8.442394,0.0002,0.0002,-0.0055,0.006
8.447439,-0.0044,-0.0094,-0.0102,0.015
8.452642,0.0194,0.0144,0.0231,0.033
8.458880,-0.0140,0.0000,0.0087,0.016
8.462720,-0.0092,0.0001,-0.0009,0.009
8.467250,-0.0092,0.0001,-0.0152,0.018
8.472508,0.0002,0.0002,-0.0150,0.015
8.477713,0.0050,0.0144,0.0088,0.018
8.482566,-0.0093,-0.0048,0.0040,0.011
8.487239,0.0002,0.0333,0.0040,0.034
8.492353,-0.0045,-0.0050,0.0087,0.011
8.498582,0.0050,-0.0003,-0.0009,0.005
8.502858,0.0003,-0.0145,0.0039,0.015
8.508303,0.0097,-0.0002,0.0039,0.010
8.512420,0.0382,-0.0003,0.0086,0.039
8.517172,0.0045,-0.0004,0.0275,0.028
8.522445,-0.0004,-0.0052,-0.0060,0.008
8.529837,0.0045,0.0091,-0.0202,0.023
8.532311,-0.0145,-0.0100,-0.0152,0.023
8.543586,0.0046,0.0044,0.0086,0.011
8.544223,-0.0003,0.0186,0.0086,0.020
8.547271,-0.0193,-0.0054,-0.0105,0.023
8.552897,0.0094,-0.0055,-0.0294,0.031
8.557507,-0.0002,-0.0197,-0.0102,0.022
8.562278,-0.0334,0.0042,0.0137,0.036
8.567171,0.0001,0.0043,-0.0150,0.016
8.572218,0.0049,-0.0100,-0.0006,0.011
8.577780,0.0048,0.0044,-0.0053,0.008
8.582309,0.0047,0.0138,0.0042,0.015
8.587051,-0.0001,-0.0100,-0.0196,0.022
8.591993,0.0094,-0.0100,-0.0052,0.015
8.597171,0.0046,0.0281,-0.0241,0.037
8.602151,-0.0049,0.0041,-0.0097,0.012
8.607199,-0.0048,-0.0006,0.0189,0.020
8.612127,-0.0048,0.0136,0.0140,0.020
8.617271,0.0048,-0.0055,-0.0146,0.016
8.622313,0.0096,-0.0054,0.0093,0.014
8.627118,0.0096,0.0089,0.0139,0.019
8.632685,0.0096,-0.0007,-0.0052,0.011
8.644926,0.0237,-0.0007,-0.0004,0.024
8.645436,0.0091,-0.0006,-0.0099,0.013
8.646809,-0.0051,0.0087,0.0044,0.011
8.652169,0.0092,-0.0054,0.0044,0.012
8.657366,0.0091,0.0040,0.0186,0.021
8.662080,0.0281,-0.0055,-0.0290,0.041
8.667170,0.0088,0.0088,0.0092,0.015
8.672498,0.0040,-0.0009,-0.0194,0.020
8.677068,0.0040,-0.0010,-0.0002,0.004
8.682262,-0.0246,-0.0105,-0.0097,0.028
8.688114,0.0088,0.0086,-0.0144,0.019
8.691807,0.0183,-0.0009,0.0095,0.021
8.697011,-0.0057,0.0370,0.0047,0.038
8.702117,0.0132,0.0225,0.0046,0.026
8.707005,0.0036,0.0079,-0.0001,0.009
8.712048,0.0036,-0.0017,0.0046,0.006
8.716836,0.0131,-0.0113,0.0188,0.026
8.722236,-0.0013,-0.0111,-0.0098,0.015
8.727030,0.0081,-0.0300,-0.0098,0.033
8.732268,0.0031,-0.0013,0.0141,0.014
8.740784,-0.0064,-0.0107,0.0092,0.016
8.741762,-0.0064,-0.0106,0.0139,0.019
8.746909,-0.0065,-0.0105,-0.0290,0.031
8.752072,-0.0016,-0.0009,0.0092,0.009
8.757557,-0.0159,0.0228,-0.0051,0.028
8.761994,-0.0109,-0.0011,0.0235,0.026
8.766857,0.0130,0.0130,-0.0005,0.018
8.772414,-0.0062,-0.0061,0.0185,0.020
8.776813,-0.0203,0.0034,0.0089,0.022
8.782928,-0.0012,-0.0014,0.0088,0.009
8.786819,-0.0107,-0.0109,-0.0055,0.016
8.791704,-0.0105,0.0224,-0.0055,0.025
8.796689,-0.0200,-0.0251,0.0136,0.035
8.801932,-0.0246,0.0035,-0.0150,0.029
8.806837,-0.0006,0.0035,-0.0054,0.006
8.812072,0.0041,-0.0155,-0.0101,0.019
8.816800,-0.0149,0.0036,-0.0005,0.015
8.821767,-0.0101,-0.0012,-0.0053,0.011
8.826732,0.0090,-0.0108,0.0138,0.020
8.832050,-0.0006,0.0130,-0.0196,0.024
8.838974,-0.0007,0.0320,-0.0147,0.035
8.841651,0.0279,-0.0063,-0.0146,0.032
8.846649,0.0133,0.0033,-0.0144,0.020
8.851641,0.0038,-0.0394,-0.0048,0.040
8.856859,0.0084,-0.0202,-0.0000,0.022
8.862078,0.0037,-0.0295,-0.0000,0.030
8.866667,-0.0106,-0.0008,-0.0095,0.014
8.871966,-0.0057,0.0230,0.0000,0.024
8.876422,0.0038,0.0038,-0.0095,0.011
8.881605,0.0180,-0.0011,0.0144,0.023
8.886898,0.0083,0.0085,0.0047,0.013
8.891653,0.0034,0.0037,-0.0190,0.020
8.896760,-0.0108,-0.0106,0.0049,0.016
8.901430,-0.0154,-0.0152,0.0096,0.024
8.906715,0.0131,-0.0009,0.0047,0.014
8.911978,-0.0107,-0.0055,0.0047,0.013
8.916570,-0.0201,0.0135,0.0047,0.025
8.921621,0.0085,-0.0056,-0.0001,0.010
8.926498,-0.0105,-0.0008,-0.0001,0.011
8.931848,-0.0104,-0.0056,-0.0001,0.012
8.939061,-0.0102,0.0087,-0.0049,0.014
8.941678,0.0231,0.0227,-0.0096,0.034
8.946677,0.0086,0.0083,0.0095,0.015
8.951465,0.0038,-0.0060,-0.0001,0.007
8.956689,-0.0248,-0.0012,0.0189,0.031
8.962416,0.0086,0.0034,-0.0145,0.017
8.966525,-0.0199,-0.0300,0.0141,0.039
8.971586,-0.0055,-0.0060,-0.0050,0.010
8.976510,-0.0102,-0.0012,0.0236,0.026
8.981990,-0.0006,-0.0012,-0.0004,0.001
8.987166,-0.0054,-0.0249,-0.0099,0.027
8.991667,-0.0101,-0.0058,-0.0003,0.012
8.996510,0.0184,-0.0153,0.0092,0.026
9.001286,-0.0150,0.0039,-0.0004,0.015
9.006644,0.0041,-0.0058,0.0186,0.020
9.012172,-0.0007,-0.0057,-0.0005,0.006
9.016430,0.0040,-0.0104,-0.0053,0.012
9.021702,-0.0102,0.0087,-0.0147,0.020
9.026272,-0.0052,-0.0009,-0.0146,0.016
9.031209,-0.0052,-0.0152,0.0140,0.021
9.036484,-0.0051,0.0087,-0.0051,0.011
9.044713,-0.0004,0.0133,0.0045,0.014
9.046380,-0.0003,-0.0106,-0.0003,0.011
9.051069,-0.0002,-0.0057,0.0187,0.020
9.056640,0.0094,0.0370,0.0233,0.045
9.061364,-0.0096,-0.0250,0.0041,0.027
9.066820,-0.0237,0.0180,-0.0292,0.042
9.072363,-0.0094,-0.0107,-0.0147,0.020
9.076086,0.0334,-0.0154,-0.0003,0.037
9.081684,-0.0002,-0.0105,0.0044,0.011
9.086380,0.0094,0.0229,-0.0099,0.027
9.091284,0.0236,0.0038,0.0045,0.024
9.096237,-0.0099,-0.0058,-0.0193,0.022
9.101114,0.0047,-0.0058,-0.0097,0.012
9.106428,-0.0096,-0.0057,0.0094,0.015
9.111295,-0.0095,-0.0105,0.0046,0.015
9.116177,0.0049,-0.0246,-0.0002,0.025
9.121163,0.0050,-0.0054,-0.0192,0.021
9.126049,-0.0139,-0.0101,0.0427,0.046
9.131425,0.0003,-0.0053,0.0138,0.015
9.137041,0.0003,-0.0005,-0.0053,0.005
9.143196,0.0050,-0.0005,-0.0147,0.016
9.146603,0.0050,-0.0006,0.0186,0.019
9.151195,-0.0092,0.0232,0.0042,0.025
9.156244,0.0194,-0.0102,-0.0243,0.033
9.161819,0.0098,0.0087,-0.0146,0.020
9.166150,0.0241,-0.0104,0.0140,0.030
9.171085,0.0002,0.0039,0.0139,0.014
9.176080,0.0146,0.0086,-0.0052,0.018
9.181103,0.0096,0.0085,-0.0099,0.016
9.186138,0.0048,-0.0011,-0.0241,0.025
9.190975,0.0142,-0.0153,-0.0286,0.035
9.196007,-0.0001,-0.0057,-0.0046,0.007
9.200891,-0.0096,0.0085,0.0002,0.013
9.206182,0.0049,-0.0058,-0.0141,0.016
9.210985,-0.0094,-0.0199,-0.0235,0.032
9.215876,0.0003,0.0134,0.0005,0.013
9.221029,-0.0093,-0.0104,-0.0233,0.027
9.226052,-0.0140,-0.0056,-0.0041,0.016
9.231056,-0.0091,-0.0103,-0.0183,0.023
9.235943,0.0148,-0.0245,0.0293,0.041
9.242926,-0.0232,-0.0148,0.0244,0.037
9.251920,0.0054,-0.0099,0.0146,0.018
9.253825,-0.0089,-0.0050,-0.0045,0.011
9.256103,0.0149,-0.0049,0.0098,0.019
9.260774,-0.0091,-0.0144,0.0240,0.029
9.266266,0.0052,0.0047,0.0238,0.025
9.271230,0.0193,0.0047,0.0473,0.051
9.276041,-0.0045,-0.0000,-0.0006,0.005
9.281194,-0.0235,-0.0048,0.0374,0.044
9.285731,0.0052,0.0096,0.0134,0.017
9.290955,-0.0044,-0.0048,0.0323,0.033
9.296245,-0.0092,0.0095,0.0272,0.030
9.300991,-0.0044,-0.0047,0.0270,0.028
9.305980,0.0051,-0.0190,0.0315,0.037
9.310628,-0.0092,0.0001,0.0408,0.042
9.315856,-0.0044,-0.0095,0.0404,0.042
9.321343,-0.0044,-0.0048,-0.0026,0.007
9.325762,0.0051,0.0095,0.0306,0.032
9.330855,0.0049,-0.0001,0.0066,0.008
9.335677,0.0048,0.0142,0.0161,0.022
9.340890,-0.0095,-0.0050,0.0302,0.032
9.346325,0.0046,0.0046,0.0157,0.017
9.351141,-0.0002,-0.0144,0.0013,0.014
9.355753,0.0187,0.0047,0.0155,0.025
9.361043,0.0139,-0.0381,0.0107,0.042
9.365801,0.0137,0.0050,-0.0274,0.031
9.371651,-0.0007,-0.0092,-0.0177,0.020
9.375654,-0.0103,0.0004,-0.0270,0.029
9.380729,0.0042,-0.0093,-0.0221,0.024
9.385491,0.0040,0.0098,0.0019,0.011
9.390669,0.0039,-0.0045,0.0019,0.006
9.395682,-0.0200,0.0052,-0.0694,0.072
9.401006,-0.0009,-0.0091,-0.0736,0.074
9.405809,0.0131,0.0051,-0.0824,0.084
9.410393,0.0083,0.0099,-0.0390,0.041
9.415713,-0.0061,-0.0234,-0.0007,0.024
9.420542,-0.0060,0.0004,-0.0007,0.006
