time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.358927,-0.0019,-0.0082,0.0380,0.039
6.370155,0.0076,0.0060,-0.0145,0.017
6.370642,0.0169,0.0013,0.0188,0.025
6.373751,-0.0165,-0.0225,-0.0098,0.030
6.379289,0.0076,-0.0081,0.0045,0.012
6.383802,-0.0067,-0.0079,-0.0193,0.022
6.389061,0.0218,0.0015,-0.0049,0.022
6.394094,-0.0022,-0.0033,-0.0048,0.006
6.398680,-0.0021,-0.0033,0.0142,0.015
6.404188,-0.0020,0.0015,0.0094,0.010
6.408741,-0.0209,0.0016,0.0188,0.028
6.413812,0.0030,-0.0033,-0.0004,0.004
6.418538,-0.0161,0.0157,-0.0004,0.023
6.423654,0.0078,0.0014,-0.0241,0.025
6.428677,-0.0350,0.0156,0.0141,0.041
6.433758,-0.0062,-0.0035,-0.0098,0.012
6.438806,0.0034,0.0107,0.0045,0.012
6.443956,0.0080,-0.0083,-0.0097,0.015
6.448586,0.0080,0.0298,-0.0002,0.031
6.453647,-0.0062,-0.0083,-0.0049,0.011
6.460516,-0.0016,-0.0035,0.0046,0.006
6.471535,0.0127,-0.0272,0.0046,0.030
6.472052,0.0078,-0.0080,-0.0097,0.015
6.474118,-0.0018,0.0063,-0.0096,0.012
6.478373,-0.0065,-0.0127,0.0285,0.032
6.483622,-0.0066,0.0016,-0.0003,0.007
6.488989,-0.0113,-0.0126,-0.0098,0.020
6.493752,0.0030,0.0112,0.0093,0.015
6.498487,-0.0019,0.0063,-0.0050,0.008
6.503423,-0.0209,-0.0032,0.0140,0.025
6.508769,-0.0065,-0.0079,0.0044,0.011
6.514223,0.0077,0.0064,-0.0099,0.014
6.518245,0.0029,0.0064,0.0092,0.012
6.523464,0.0030,0.0017,0.0044,0.006
6.528281,-0.0303,0.0207,0.0233,0.043
6.533360,-0.0158,0.0063,-0.0339,0.038
6.538353,0.0033,-0.0175,-0.0146,0.023
6.543424,0.0032,0.0063,-0.0097,0.012
6.549829,-0.0252,-0.0032,-0.0001,0.025
6.553900,0.0177,0.0063,-0.0001,0.019
6.566736,0.0032,-0.0080,0.0141,0.017
6.567228,-0.0111,0.0063,-0.0050,0.014
6.568425,0.0080,0.0014,-0.1711,0.171
6.573240,0.0366,-0.0176,-0.0985,0.107
6.578671,0.1883,0.0016,-1.4842,1.496
6.583493,-0.2025,0.0686,2.1180,2.129
6.588483,0.0236,-0.0276,-0.0412,0.055
6.593354,-0.1712,-0.0180,-0.2071,0.269
6.598329,0.0913,0.0440,1.0768,1.082
6.603296,0.0328,-0.0086,-1.6721,1.672
6.608811,-0.0917,-0.0413,-0.1814,0.207
6.613370,0.2319,-0.0075,0.2237,0.322
6.618265,0.0029,-0.0648,-0.1248,0.141
6.623677,-0.1100,0.0541,0.2894,0.314
6.628105,-0.1035,0.0392,0.3487,0.366
6.633273,0.0874,-0.0514,-0.0150,0.102
6.638345,-0.0660,0.0775,-0.2144,0.237
6.643149,0.0098,-0.0463,-0.0037,0.047
6.650131,0.0380,0.0064,-0.2838,0.286
6.653326,-0.0046,-0.0080,0.4783,0.478
6.664107,0.0342,-0.0321,0.0612,0.077
6.664574,-0.0463,0.0343,0.2649,0.271
6.668019,-0.0507,-0.0324,0.1440,0.156
6.673256,0.0345,0.0012,-0.2561,0.258
6.678101,0.0288,-0.0081,-0.1115,0.115
6.683383,0.0376,0.0158,-0.1960,0.200
6.688362,0.0137,-0.0225,0.0478,0.055
6.693032,-0.0001,0.0061,0.1376,0.138
6.698344,-0.0520,0.0106,0.1175,0.129
6.703077,-0.0421,0.0057,0.0975,0.106
6.708308,-0.0091,0.0153,-0.0743,0.076
6.713052,0.0331,-0.0416,-0.1306,0.141
6.718723,0.0181,0.0016,-0.1248,0.126
6.723069,0.0086,0.0158,0.0424,0.046
6.728275,0.0277,0.0012,0.0088,0.029
6.732998,-0.0148,0.0248,0.1227,0.126
6.738077,-0.0147,0.0055,0.0600,0.062
6.743106,-0.0243,0.0198,-0.0355,0.047
6.750318,0.0231,0.0056,-0.0827,0.086
6.753515,0.0036,-0.0086,-0.0725,0.073
6.764857,0.0036,-0.0131,0.0326,0.035
6.765370,-0.0057,-0.0131,0.0560,0.058
6.767869,-0.0054,-0.0178,0.0746,0.077
6.773225,0.0042,0.0155,-0.0258,0.030
6.778323,-0.0009,0.0059,-0.0825,0.083
6.782754,0.0177,-0.0083,-0.0914,0.093
6.787912,0.0033,0.0060,-0.0146,0.016
6.792816,0.0080,0.0012,0.0377,0.039
6.797978,0.0223,-0.0131,0.0802,0.084
6.802780,-0.0206,-0.0084,0.0653,0.069
6.807826,-0.0109,0.0012,-0.0303,0.032
6.812749,0.0222,0.0109,-0.0443,0.051
6.817957,0.0075,-0.0034,-0.0439,0.045
6.823087,0.0215,-0.0223,-0.0245,0.040
6.827745,0.0070,-0.0079,-0.0053,0.012
6.832916,-0.0119,0.0112,-0.0005,0.016
6.838020,-0.0023,0.0157,-0.0005,0.016
6.842777,0.0072,-0.0035,0.0090,0.012
6.848369,-0.0215,-0.0224,0.0279,0.042
6.852880,0.0260,-0.0033,0.0182,0.032
6.858927,0.0209,0.0109,-0.0010,0.024
6.863971,0.0112,0.0062,-0.0580,0.059
6.873604,0.0017,-0.0082,-0.0337,0.035
6.874053,0.0113,0.0156,-0.0145,0.024
6.877730,-0.0030,-0.0083,0.0189,0.021
6.882826,-0.0079,-0.0177,0.0377,0.042
6.887984,-0.0077,0.0251,0.0184,0.032
6.892827,-0.0220,-0.0131,0.0325,0.041
6.898267,0.0018,0.0013,-0.0152,0.015
6.902619,-0.0030,-0.0034,-0.0721,0.072
6.907829,0.0303,0.0109,-0.0383,0.050
6.912660,-0.0126,-0.0035,0.0143,0.019
6.917666,-0.0125,-0.0034,0.0379,0.040
6.923360,0.0303,0.0013,0.0708,0.077
6.927547,-0.0173,0.0108,-0.0105,0.023
6.932615,-0.0077,-0.0034,-0.0626,0.063
6.937451,0.0113,0.0062,-0.0194,0.023
6.942609,0.0112,-0.0128,-0.0524,0.055
6.947779,0.0112,-0.0032,0.0145,0.019
6.952490,0.0111,-0.0126,0.0381,0.042
6.959073,-0.0317,0.0111,0.0283,0.044
6.962730,-0.0029,0.0015,0.0186,0.019
6.973591,-0.0029,-0.0080,-0.0053,0.010
6.974098,0.0017,-0.0125,-0.0433,0.045
6.978062,0.0016,-0.0124,-0.0524,0.054
6.982380,0.0113,0.0019,-0.0140,0.018
6.987865,-0.0221,0.0161,0.0194,0.033
6.992593,0.0114,0.0065,0.0429,0.045
6.997609,-0.0123,-0.0031,0.0331,0.035
7.002670,0.0020,0.0111,0.0233,0.026
7.007430,0.0161,-0.0032,-0.0386,0.042
7.012526,-0.0079,0.0064,-0.0478,0.049
7.017540,0.0112,0.0111,-0.0047,0.016
7.022630,0.0018,0.0110,-0.0046,0.012
7.028208,0.0256,0.0108,0.0429,0.051
7.032544,-0.0124,0.0013,0.0283,0.031
7.037248,-0.0124,-0.0083,-0.0289,0.033
7.042712,-0.0125,0.0013,-0.0097,0.016
7.047525,-0.0029,-0.0082,-0.0286,0.030
7.052381,0.0066,-0.0224,0.0001,0.023
7.059413,0.0303,-0.0079,0.0191,0.037
7.062520,-0.0030,-0.0080,0.0380,0.039
7.075871,-0.0124,0.0109,0.0377,0.041
7.076396,-0.0027,0.0061,0.0183,0.020
7.078369,0.0067,0.0012,-0.0150,0.017
7.082443,0.0066,0.0060,-0.0197,0.022
7.087814,-0.0029,-0.0082,-0.0385,0.039
7.092446,-0.0076,0.0013,0.0046,0.009
7.097538,0.0066,0.0155,0.0045,0.017
7.102338,-0.0029,-0.0178,0.0187,0.026
7.107240,-0.0219,0.0061,0.0138,0.027
7.112216,-0.0218,0.0013,-0.0148,0.026
7.117369,-0.0168,-0.0129,-0.0004,0.021
7.122346,0.0118,0.0063,0.0043,0.014
7.127959,0.0022,-0.0080,0.0043,0.009
7.132435,0.0022,0.0063,0.0043,0.008
7.137081,0.0307,-0.0079,0.0042,0.032
7.142211,-0.0027,-0.0125,-0.0006,0.013
7.147221,-0.0028,0.0019,-0.0053,0.006
7.152391,-0.0028,-0.0029,-0.0148,0.015
7.159645,0.0020,0.0020,-0.0004,0.003
7.162523,-0.0076,-0.0123,-0.0004,0.014
7.181127,0.0210,-0.0266,0.0186,0.039
7.181639,-0.0077,-0.0121,0.0470,0.049
7.181855,0.0115,-0.0120,0.0133,0.021
7.182211,0.0066,-0.0119,-0.0010,0.014
7.187103,-0.0123,-0.0070,-0.0200,0.025
7.192162,0.0068,-0.0164,-0.0056,0.019
7.197296,-0.0027,-0.0068,0.0039,0.008
7.202279,0.0115,0.0170,0.0039,0.021
7.207381,0.0067,-0.0022,0.0134,0.015
7.212117,0.0019,0.0216,0.0085,0.023
7.216970,0.0162,0.0262,-0.0201,0.037
7.222128,0.0067,0.0022,0.0039,0.008
7.228078,0.0160,-0.0168,0.0133,0.027
7.232515,0.0019,0.0024,0.0132,0.014
7.237594,-0.0027,0.0119,0.0036,0.013
7.242233,-0.0074,-0.0024,-0.0107,0.013
7.246866,-0.0215,-0.0072,-0.0153,0.027
7.252185,-0.0308,-0.0166,-0.0342,0.049
7.259981,0.0169,-0.0117,-0.0007,0.021
7.262550,-0.0070,-0.0069,-0.0102,0.014
7.274748,0.0072,0.0074,-0.0196,0.022
7.275253,0.0263,-0.0020,0.0043,0.027
7.276995,-0.0071,0.0170,0.0280,0.034
7.282802,-0.0071,-0.0116,-0.0054,0.015
7.287057,0.0119,0.0122,-0.0196,0.026
7.292143,0.0070,-0.0164,-0.0052,0.019
7.297269,-0.0120,-0.0020,-0.0194,0.023
7.301996,0.0071,-0.0116,-0.0003,0.014
7.307575,-0.0213,0.0075,-0.0098,0.025
7.311971,-0.0164,-0.0069,0.0046,0.018
7.316774,0.0265,-0.0021,0.0045,0.027
7.322042,0.0025,0.0123,0.0092,0.016
7.326790,0.0072,-0.0162,-0.0051,0.018
7.332783,-0.0166,-0.0113,-0.0098,0.022
7.336756,0.0074,0.0267,-0.0145,0.031
7.341772,0.0169,0.0170,-0.0238,0.034
7.346661,0.0025,0.0026,-0.0046,0.006
7.352189,0.0214,0.0026,0.0001,0.022
7.356823,-0.0072,0.0263,0.0001,0.027
7.362293,0.0165,-0.0071,-0.0046,0.019
7.373432,0.0163,-0.0165,-0.0141,0.027
7.373878,0.0114,-0.0022,0.0240,0.027
7.377068,0.0114,-0.0211,0.0048,0.024
7.381869,-0.0029,0.0124,-0.0142,0.019
7.387053,0.0160,0.0076,-0.0141,0.023
7.392111,0.0159,0.0028,-0.0140,0.021
7.396881,0.0015,0.0028,-0.0138,0.014
7.401792,-0.0222,0.0028,-0.0327,0.040
7.406867,0.0017,0.0027,-0.0087,0.009
7.411825,0.0065,0.0028,-0.0039,0.008
7.416664,0.0018,-0.0067,0.0009,0.007
7.421666,0.0018,-0.0066,0.0056,0.009
7.426933,-0.0172,-0.0161,-0.0039,0.024
7.432019,-0.0076,0.0078,-0.0324,0.034
7.437534,0.0020,0.0077,0.0059,0.010
7.441920,-0.0122,0.0124,-0.0084,0.019
7.446678,-0.0121,-0.0115,0.0012,0.017
7.451977,0.0023,-0.0114,-0.0036,0.012
7.456503,0.0070,-0.0112,-0.0083,0.016
7.461841,-0.0169,0.0031,0.0108,0.020
7.473220,0.0261,0.0173,0.0012,0.031
7.473838,-0.0168,0.0077,0.0154,0.024
7.476578,-0.0024,0.0125,-0.0037,0.013
7.481700,-0.0024,-0.0161,0.0248,0.030
7.486601,-0.0070,0.0078,0.0009,0.011
7.491670,0.0169,-0.0065,-0.0134,0.022
7.497114,0.0025,0.0078,-0.0180,0.020
7.501526,-0.0117,-0.0018,-0.0084,0.015
7.506551,-0.0115,-0.0066,-0.0178,0.022
7.512504,-0.0115,-0.0113,0.0061,0.017
7.516553,0.0029,-0.0254,0.0203,0.033
7.521690,0.0028,0.0271,0.0201,0.034
7.526480,0.0122,-0.0017,0.0104,0.016
7.531425,0.0122,0.0080,0.0103,0.018
7.536307,-0.0116,-0.0064,-0.0040,0.014
7.541696,0.0122,-0.0063,0.0008,0.014
7.546566,-0.0212,-0.0110,0.0150,0.028
7.551398,-0.0020,-0.0063,-0.0088,0.011
7.556369,-0.0114,-0.0111,0.0007,0.016
7.561650,-0.0113,0.0223,-0.0040,0.025
7.572305,0.0030,0.0174,-0.0182,0.025
7.572748,0.0079,-0.0113,-0.0133,0.019
7.576857,-0.0207,0.0078,0.0105,0.024
7.581575,-0.0158,-0.0161,0.0010,0.023
7.586473,-0.0157,-0.0113,-0.0038,0.020
7.591829,-0.0013,-0.0017,0.0105,0.011
7.596252,0.0129,-0.0017,0.0009,0.013
7.601289,0.0126,-0.0112,-0.0039,0.017
7.606104,0.0078,-0.0063,0.0152,0.018
7.611284,0.0029,0.0080,0.0150,0.017
7.616905,-0.0019,-0.0064,0.0054,0.009
7.621253,-0.0018,0.0080,0.0006,0.008
7.626384,-0.0065,0.0222,-0.0326,0.040
7.631009,-0.0159,0.0078,0.0199,0.027
7.636401,0.0031,0.0126,-0.0088,0.016
7.641738,0.0126,-0.0112,-0.0135,0.022
7.647304,-0.0064,-0.0113,-0.0228,0.026
7.651256,-0.0110,-0.0017,-0.0226,0.025
7.656014,0.0129,0.0078,-0.0035,0.015
7.661165,0.0174,-0.0207,0.0156,0.031
7.674208,0.0127,0.0223,0.0297,0.039
7.674684,0.0078,0.0030,-0.0086,0.012
7.676152,-0.0066,-0.0017,0.0010,0.007
7.681033,0.0030,-0.0112,0.0247,0.027
7.686198,-0.0067,-0.0016,-0.0087,0.011
7.691153,-0.0066,0.0032,0.0009,0.007
7.696429,0.0077,-0.0016,0.0056,0.010
7.701166,-0.0114,0.0030,0.0198,0.023
7.706308,0.0077,0.0078,0.0149,0.018
7.711161,-0.0162,0.0077,-0.0042,0.018
7.716138,-0.0017,0.0173,0.0053,0.018
7.721667,0.0077,0.0171,0.0100,0.021
7.726164,-0.0115,-0.0020,-0.0091,0.015
7.730906,-0.0066,0.0122,-0.0185,0.023
7.736237,0.0029,-0.0023,0.0007,0.004
7.741031,-0.0066,-0.0022,-0.0041,0.008
7.746153,0.0172,-0.0069,-0.0041,0.019
7.752612,-0.0068,0.0026,0.0340,0.035
7.756160,0.0075,0.0262,0.0052,0.028
7.769488,-0.0020,0.0261,-0.0044,0.027
7.770115,0.0029,-0.0170,-0.0043,0.018
7.771085,-0.0066,0.0070,0.0052,0.011
7.776567,-0.0112,0.0070,0.0099,0.017
7.780915,-0.0063,-0.0217,-0.0091,0.024
7.786178,0.0079,0.0024,-0.0138,0.016
7.790945,0.0030,-0.0024,-0.0090,0.010
7.795951,0.0314,-0.0071,0.0054,0.033
7.800906,0.0074,0.0072,0.0053,0.012
7.805748,0.0074,0.0072,-0.0185,0.021
7.811046,0.0123,-0.0213,-0.0041,0.025
7.816028,0.0073,-0.0021,-0.0088,0.012
7.820988,0.0025,0.0075,0.0150,0.017
7.826008,0.0167,-0.0164,0.0054,0.024
7.830626,0.0119,0.0171,0.0054,0.022
7.835941,0.0119,-0.0068,0.0006,0.014
7.840766,0.0024,-0.0066,0.0148,0.016
7.845810,0.0167,-0.0067,0.0099,0.021
7.853165,-0.0024,0.0076,0.0288,0.030
7.855941,-0.0023,0.0265,-0.0141,0.030
7.871548,-0.0022,-0.0070,0.0240,0.025
7.872001,0.0263,-0.0069,-0.0047,0.028
7.872195,-0.0215,-0.0021,0.0191,0.029
7.875821,0.0119,-0.0163,-0.0001,0.020
7.881963,0.0118,0.0076,-0.0191,0.024
7.885687,-0.0122,0.0026,-0.0142,0.019
7.890744,0.0070,0.0074,0.0144,0.018
7.895759,0.0023,0.0073,0.0096,0.012
7.900765,0.0071,-0.0118,-0.0095,0.017
7.905919,0.0069,0.0119,0.0001,0.014
7.910685,-0.0074,-0.0213,0.0286,0.036
7.915681,0.0068,-0.0116,0.0283,0.031
7.921100,0.0066,0.0028,0.0423,0.043
7.925718,0.0066,0.0028,-0.0008,0.007
7.930518,0.0065,-0.0210,-0.0197,0.030
7.935658,-0.0173,0.0078,-0.0243,0.031
7.940576,0.0210,0.0171,0.0139,0.030
7.945813,-0.0029,-0.0162,-0.0005,0.016
7.950752,0.0066,0.0029,-0.0005,0.007
7.955778,0.0018,-0.0020,0.0280,0.028
7.961478,0.0017,0.0075,0.0040,0.009
7.966508,-0.0314,-0.0021,-0.0102,0.033
7.976344,0.0067,-0.0021,-0.0054,0.009
7.976780,0.0162,-0.0258,0.0136,0.033
7.980879,0.0065,0.0078,-0.0055,0.012
7.985577,0.0064,-0.0160,-0.0007,0.017
7.990435,0.0015,0.0079,-0.0102,0.013
7.995911,-0.0032,-0.0159,-0.0101,0.019
8.001061,0.0016,-0.0062,-0.0005,0.006
8.005398,0.0063,0.0035,0.0280,0.029
8.010711,0.0015,-0.0014,0.0087,0.009
8.015302,0.0016,-0.0110,0.0229,0.025
8.020921,-0.0126,0.0081,0.0037,0.015
8.026176,-0.0220,0.0127,-0.0058,0.026
8.031013,0.0115,0.0032,-0.0010,0.012
8.035467,0.0113,0.0032,-0.0010,0.012
8.040273,-0.0079,-0.0206,-0.0295,0.037
8.045495,0.0109,0.0081,-0.0197,0.024
8.051107,-0.0177,-0.0062,-0.0053,0.020
8.055410,0.0205,-0.0062,0.0137,0.025
8.060392,0.0013,-0.0109,0.0231,0.026
8.065324,-0.0081,0.0129,-0.0198,0.025
8.070473,-0.0033,-0.0111,-0.0197,0.023
8.086751,-0.0178,-0.0015,-0.0290,0.034
8.087282,0.0110,-0.0015,-0.0287,0.031
8.087540,-0.0129,-0.0014,-0.0238,0.027
8.090765,0.0016,0.0176,0.0192,0.026
8.095515,-0.0126,0.0032,0.0285,0.031
8.100349,-0.0076,0.0080,-0.0192,0.022
8.105419,0.0020,-0.0016,-0.0048,0.005
8.110773,0.0162,-0.0016,0.0047,0.017
8.115098,0.0066,0.0126,-0.0096,0.017
8.120421,0.0065,-0.0017,0.0048,0.008
8.125291,-0.0126,0.0172,0.0237,0.032
8.130171,-0.0125,-0.0020,0.0235,0.027
8.135211,0.0113,-0.0114,-0.0194,0.025
8.140251,-0.0267,0.0172,-0.0050,0.032
8.145526,0.0019,0.0218,0.0140,0.026
8.150350,0.0208,-0.0069,0.0139,0.026
8.155170,-0.0031,0.0027,0.0043,0.006
8.161973,0.0114,0.0027,0.0043,0.012
8.165291,0.0162,-0.0022,0.0090,0.019
8.177236,0.0065,0.0074,0.0042,0.011
8.177809,-0.0173,0.0310,-0.0054,0.036
8.180162,0.0208,0.0166,0.0089,0.028
8.185250,-0.0174,0.0023,0.0041,0.018
8.190118,0.0018,0.0071,0.0041,0.008
8.195517,-0.0126,0.0022,0.0088,0.015
8.200424,0.0114,-0.0121,0.0040,0.017
8.205677,0.0016,-0.0120,-0.0198,0.023
8.210124,-0.0032,0.0308,-0.0007,0.031
8.214939,-0.0127,-0.0074,-0.0006,0.015
8.220266,-0.0032,0.0163,-0.0291,0.034
8.225093,-0.0031,0.0163,-0.0336,0.038
8.230956,-0.0221,-0.0124,0.0094,0.027
8.235058,-0.0125,-0.0029,-0.0002,0.013
8.240172,0.0115,0.0256,0.0093,0.030
8.245341,0.0161,0.0064,-0.0098,0.020
8.250058,0.0066,0.0015,-0.0049,0.008
8.256257,0.0303,-0.0270,-0.0096,0.042
8.262302,0.0206,-0.0030,-0.0191,0.028
8.265541,0.0061,0.0065,-0.0331,0.034
8.275817,0.0014,0.0019,-0.0091,0.009
8.276272,0.0062,0.0114,-0.0233,0.027
8.280082,-0.0081,0.0066,0.0006,0.010
8.285017,-0.0080,0.0018,0.0054,0.010
8.291108,0.0111,0.0112,-0.0042,0.016
8.296353,0.0064,0.0159,0.0054,0.018
8.300185,-0.0221,-0.0033,-0.0137,0.026
8.304816,0.0017,0.0158,0.0197,0.025
8.309972,-0.0220,-0.0080,0.0195,0.030
8.316125,0.0066,0.0299,0.0146,0.034
8.320030,0.0019,-0.0036,0.0097,0.011
8.324716,0.0020,0.0249,0.0144,0.029
8.329817,-0.0123,0.0153,0.0095,0.022
8.335014,-0.0215,0.0152,-0.0048,0.027
8.340129,0.0025,0.0056,-0.0237,0.025
8.344939,0.0119,0.0103,-0.0283,0.032
8.349993,-0.0118,-0.0136,0.0052,0.019
8.354820,-0.0021,-0.0135,0.0099,0.017
8.362535,0.0028,-0.0276,0.0288,0.040
8.365140,-0.0066,0.0011,-0.0047,0.008
8.376565,-0.0114,0.0010,0.0049,0.012
8.377030,-0.0254,0.0247,0.0096,0.037
8.380193,-0.0109,-0.0040,0.0142,0.018
8.385245,0.0224,-0.0230,-0.0049,0.032
8.389783,0.0127,-0.0086,0.0094,0.018
8.394837,0.0078,0.0343,0.0046,0.035
8.400021,-0.0065,-0.0040,0.0236,0.025
8.404777,0.0028,-0.0134,0.0091,0.016
8.410159,-0.0018,-0.0086,0.0043,0.010
8.415044,-0.0112,0.0106,0.0185,0.024
8.420021,-0.0206,-0.0085,0.0231,0.032
8.424709,0.0032,0.0059,-0.0056,0.009
8.429703,-0.0064,0.0106,0.0182,0.022
8.435259,0.0033,-0.0038,0.0228,0.023
8.439648,-0.0111,-0.0038,0.0036,0.012
8.444772,0.0127,-0.0274,0.0131,0.033
8.449784,0.0031,0.0013,0.0320,0.032
8.454712,-0.0257,-0.0081,0.0222,0.035
8.459680,0.0030,0.0300,0.0220,0.037
8.464825,-0.0113,0.0012,0.0171,0.021
8.479104,0.0267,-0.0084,0.0312,0.042
8.479680,-0.0164,-0.0131,0.0262,0.034
8.479880,-0.0164,-0.0032,0.0164,0.023
8.485556,0.0122,0.0016,0.0021,0.012
8.490117,0.0072,-0.0080,-0.0407,0.042
8.494682,0.0069,0.0015,-0.0166,0.018
8.499938,0.0066,0.0062,0.0120,0.015
8.504730,0.0017,0.0061,0.0072,0.010
8.509470,-0.0078,-0.0225,-0.0214,0.032
8.514619,-0.0077,-0.0222,-0.0260,0.035
8.520407,0.0019,0.0206,-0.0257,0.033
8.524236,0.0066,0.0015,-0.0398,0.040
8.529727,0.0018,-0.0175,-0.0584,0.061
8.534561,0.0113,0.0111,-0.0342,0.038
8.539370,0.0017,0.0111,-0.0529,0.054
8.544597,0.0017,0.0015,0.0140,0.014
8.549425,0.0207,-0.0081,0.0044,0.023
8.554656,0.0157,0.0063,-0.0099,0.020
8.559627,0.0203,-0.0176,-0.0051,0.027
8.564902,-0.0179,-0.0125,-0.0003,0.022
8.575518,0.0010,0.0256,-0.0193,0.032
8.575967,0.0106,-0.0078,-0.0049,0.014
8.579640,0.0105,-0.0172,0.0189,0.028
8.584551,-0.0085,0.0020,0.0045,0.010
8.589413,0.0105,-0.0123,-0.0098,0.019
8.594555,0.0055,-0.0170,-0.0097,0.020
8.599229,0.0102,-0.0026,0.0141,0.018
8.604405,-0.0232,-0.0167,-0.0050,0.029
8.609512,-0.0183,-0.0024,0.0046,0.019
8.614335,0.0009,0.0119,-0.0145,0.019
8.619708,-0.0086,-0.0072,-0.0096,0.015
8.624429,-0.0038,-0.0119,0.0142,0.019
8.629110,0.0010,0.0073,0.0236,0.025
8.634150,0.0009,-0.0167,-0.0003,0.017
8.640019,-0.0134,0.0309,0.0092,0.035
8.644268,-0.0179,0.0117,-0.0099,0.024
8.649520,0.0155,-0.0027,-0.0241,0.029
8.654258,-0.0178,0.0257,-0.0001,0.031
8.659353,-0.0130,0.0018,0.0094,0.016
8.664387,0.0061,-0.0077,0.0046,0.011
8.675029,0.0155,0.0161,0.0140,0.026
8.676867,0.0105,0.0065,0.0186,0.022
8.679267,-0.0086,-0.0172,0.0090,0.021
8.684379,-0.0274,0.0020,-0.0006,0.028
8.689178,0.0013,0.0019,-0.0101,0.010
8.694301,-0.0177,-0.0171,-0.0052,0.025
8.699963,0.0015,-0.0027,0.0043,0.005
8.704143,-0.0127,-0.0074,-0.0005,0.015
8.708932,-0.0030,-0.0027,0.0090,0.010
8.714165,0.0159,-0.0311,0.0042,0.035
8.719299,-0.0032,-0.0071,-0.0006,0.008
8.724177,-0.0127,0.0024,0.0279,0.031
8.729144,0.0063,-0.0024,0.0039,0.008
8.733814,-0.0034,0.0119,0.0086,0.015
8.739038,0.0203,0.0260,0.0086,0.034
8.744670,0.0059,-0.0027,-0.0247,0.026
8.748884,0.0153,0.0117,-0.0055,0.020
8.754231,-0.0085,0.0020,-0.0007,0.009
8.758802,0.0106,-0.0122,-0.0245,0.029
8.764795,0.0151,0.0067,-0.0148,0.022
8.778420,-0.0230,0.0019,0.0138,0.027
8.778950,0.0199,0.0113,0.0090,0.025
8.779473,0.0054,0.0111,0.0232,0.026
8.783954,0.0053,0.0062,-0.0198,0.021
8.788945,-0.0090,0.0062,0.0041,0.012
8.794607,-0.0138,-0.0034,0.0088,0.017
8.799072,0.0149,0.0061,-0.0007,0.016
8.804034,0.0005,-0.0224,0.0088,0.024
8.808808,-0.0043,0.0014,-0.0103,0.011
8.813893,-0.0043,-0.0081,-0.0149,0.018
8.819550,-0.0091,0.0015,-0.0148,0.017
8.824200,0.0101,0.0110,-0.0194,0.025
8.828861,0.0100,0.0014,-0.0050,0.011
8.833885,-0.0280,-0.0034,0.0235,0.037
8.838908,0.0006,-0.0081,-0.0004,0.008
8.844002,-0.0137,-0.0032,-0.0099,0.017
8.848791,-0.0040,0.0111,-0.0146,0.019
8.855297,0.0056,0.0016,-0.0050,0.008
8.859166,-0.0040,-0.0080,-0.0002,0.009
8.873097,0.0056,0.0206,-0.0049,0.022
8.873628,0.0197,-0.0175,0.0046,0.027
8.873826,-0.0042,-0.0315,0.0235,0.040
8.878539,-0.0136,0.0163,-0.0099,0.023
8.883905,0.0102,0.0114,-0.0288,0.033
8.888793,-0.0184,0.0018,0.0189,0.026
8.894017,-0.0039,-0.0172,-0.0002,0.018
8.898768,0.0057,0.0209,0.0045,0.022
8.903710,-0.0229,-0.0077,-0.0145,0.028
8.908656,0.0059,-0.0078,0.0141,0.017
8.913807,0.0011,-0.0030,-0.0050,0.006
8.918835,0.0199,0.0066,-0.0430,0.048
8.923983,0.0198,0.0113,-0.0758,0.079
8.928558,0.0624,0.0113,-0.1607,0.173
8.933419,-0.2229,0.0018,-0.8716,0.900
8.938652,0.2828,-0.0789,0.8926,0.940
8.943891,-0.1277,0.0641,-0.0550,0.153
8.948580,0.0067,0.0492,1.1610,1.162
8.953795,-0.1311,-0.0465,-1.1042,1.113
8.958405,-0.0496,-0.0363,0.4530,0.457
8.964070,0.3157,0.0831,-0.5147,0.610
8.968642,-0.2140,-0.0364,-0.4582,0.507
8.977736,0.0589,-0.0691,0.7708,0.776
8.979053,0.0070,0.0594,-0.5035,0.507
8.983757,0.0834,-0.0314,0.6356,0.642
8.988587,-0.1450,0.0447,-0.4429,0.468
8.993726,-0.0254,0.0065,0.2636,0.265
8.998693,0.0647,-0.0171,-0.2942,0.302
9.003574,-0.0071,0.0402,0.2686,0.272
9.008475,0.0217,-0.0077,0.0432,0.049
9.013793,-0.0778,0.0160,0.1140,0.139
9.018471,0.0227,-0.0128,0.3505,0.351
9.023739,-0.0440,-0.0033,-0.1890,0.194
9.028559,-0.0346,0.0064,0.1023,0.108
9.033666,0.0269,-0.0030,-0.2215,0.223
9.038571,0.0407,-0.0171,-0.0060,0.045
9.043530,0.0309,0.0210,-0.0392,0.054
9.048406,-0.0641,0.0112,0.0181,0.068
9.053377,0.0174,0.0062,0.1700,0.171
9.058543,-0.0160,0.0251,-0.0736,0.079
9.063508,0.0171,0.0059,0.1312,0.132
9.068472,-0.0166,-0.0083,-0.1691,0.170
9.073620,0.0118,-0.0222,0.0175,0.031
9.089722,0.0069,0.0113,-0.0919,0.093
9.090182,0.0118,-0.0175,0.0704,0.073
9.090356,-0.0070,0.0063,0.0508,0.052
